family,scientificNameWithoutAuthorship,scientificNameAuthorship
RHAMNACEAE,"Scutia arenicola","(Casar.) Reissek"
RHIZOPHORACEAE,"Paradrypetes ilicifolia",Kuhlm.
RICCIACEAE,"Riccia ridleyi",A.Gepp
ROSACEAE,"Agrimonia parviflora",Sol.
ROSACEAE,"Margyricarpus pinnatus","(Lam.) Kuntze"
RUBIACEAE,"Alseis involuta",K.Schum.
RUBIACEAE,"Bathysa australis","(A.St.-Hil.) K.Schum."
RUBIACEAE,"Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum."
RUBIACEAE,"Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Borreria remota","(Lam.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Bradea anomala",Brade
RUBIACEAE,"Bradea bicornuta",Brade
RUBIACEAE,"Bradea kuhlmanni",Brade
RUBIACEAE,"Bradea montana",Brade
RUBIACEAE,"Carapichea ipecacuanha","(Brot.) L.Andersson"
RUBIACEAE,"Chomelia modesta","(Standl.) Steyerm."
RUBIACEAE,"Coussarea bocainae",M.Gomes
RUBIACEAE,"Coussarea hydrangeifolia","(Benth.) MÃÂ¼ll.Arg."
RUBIACEAE,"Coussarea nodosa","(Benth.) MÃÂ¼ll.Arg."
RUBIACEAE,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f."
RUBIACEAE,"Declieuxia fruticosa","(Willd. ex Roem. & Schult.) Kuntze"
RUBIACEAE,"Declieuxia oenanthoides","Mart. & Zucc. ex Schult. & Schult.f."
RUBIACEAE,"Diodella sarmentosa","(Sw.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Erithalis insularis","(Ridl.) Zappi & T.S.Nunes"
RUBIACEAE,"Faramea bahiensis",MÃÂ¼ll.Arg.
RUBIACEAE,"Faramea coerulea","Nees & Mart."
RUBIACEAE,"Faramea monantha",MÃÂ¼ll.Arg.
RUBIACEAE,"Faramea paratiensis",M.Gomes
RUBIACEAE,"Galianthe cymosa","(Cham.) E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galianthe elegans",E.L.Cabral
RUBIACEAE,"Galianthe peruviana","(Pers.) E.L.Cabral"
RUBIACEAE,"Galianthe pseudopeciolata",E.L.Cabral
RUBIACEAE,"Galianthe souzae","E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galianthe vaginata","E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galium diphyllum","(K.Schum.) Dempster"
RUBIACEAE,"Galium equisetoides","(Cham. & Schltdl.) Standl."
RUBIACEAE,"Galium humile","Cham. & Schltdl."
RUBIACEAE,"Galium nigroramosum","(Ehrend.) Dempster"
RUBIACEAE,"Galium rubidiflorum",Dempster
RUBIACEAE,"Galium shepherdii",Jung-Mend.
RUBIACEAE,"Genipa americana",L.
RUBIACEAE,"Genipa infundibuliformis","Zappi & Semir"
RUBIACEAE,"Guettarda paludosa",MÃÂ¼ll.Arg.
RUBIACEAE,"Guettarda platyphylla",MÃÂ¼ll.Arg.
RUBIACEAE,"Hillia parasitica",Jacq.
RUBIACEAE,"Hillia ulei",K.Krause
RUBIACEAE,"Hindsia glabra",K.Schum.
RUBIACEAE,"Hindsia ibitipocensis","Di Maio"
RUBIACEAE,"Hindsia violacea",Benth.
RUBIACEAE,"Ladenbergia hexandra","(Pohl) Klotzsch"
RUBIACEAE,"Manettia campanulacea",Standl.
RUBIACEAE,"Manettia pauciflora",DusÃÂ©n
RUBIACEAE,"Manettia tweedieana",K.Schum.
RUBIACEAE,"Melanopsidium nigrum",Colla
RUBIACEAE,"Mitracarpus anthospermoides",K.Schum.
RUBIACEAE,"Mitracarpus baturitensis",Sucre
RUBIACEAE,"Mitracarpus eritrichoides",Standl.
RUBIACEAE,"Mitracarpus rigidifolius",Standl.
RUBIACEAE,"Pagamea harleyi",Steyerm.
RUBIACEAE,"Palicourea fulgens","(MÃÂ¼ll.Arg.) Standl."
RUBIACEAE,"Palicourea tetraphylla","Cham. & Schltdl."
RUBIACEAE,"Palicourea veterinariorum",J.H.Kirkbr.
RUBIACEAE,"Pentodon pentandrus","(Schumach. & Thonn.) Vatke"
RUBIACEAE,"Posoqueria latifolia","(Rudge) Schult."
RUBIACEAE,"Posoqueria palustris",Mart.
RUBIACEAE,"Psychotria capitata","Ruiz & Pav."
RUBIACEAE,"Psychotria cupularis","(MÃÂ¼ll.Arg.) Standl."
RUBIACEAE,"Psychotria loefgrenii",Standl.
RUBIACEAE,"Psychotria longipes",MÃÂ¼ll.Arg.
RUBIACEAE,"Psychotria microcarpa",MÃÂ¼ll.Arg.
RUBIACEAE,"Psychotria paludosa",MÃÂ¼ll.Arg.
RUBIACEAE,"Psychotria prunifolia","(Kunth) Steyerm."
RUBIACEAE,"Psychotria racemosa",Rich.
RUBIACEAE,"Psychotria rhytidocarpa",MÃÂ¼ll.Arg.
RUBIACEAE,"Psychotria tenuifolia",Sw.
RUBIACEAE,"Richardia humistrata","(Cham. & Schltdl.) Steud."
RUBIACEAE,"Richardia schumannii","W.H.Lewis & R.L.Oliv."
RUBIACEAE,"Richardia stellaris","(Cham. & Schltdl.) Steud."
RUBIACEAE,"Riodocea pulcherrima",Delprete
RUBIACEAE,"Rudgea coronata","(Vell.) MÃÂ¼ll.Arg."
RUBIACEAE,"Rudgea coronata subsp. leiocarpoides","(MÃÂ¼ll.Arg.) Zappi"
RUBIACEAE,"Rudgea coronata subsp. saint-hilairei","(Standl.) Zappi"
RUBIACEAE,"Rudgea corymbulosa",Benth.
RUBIACEAE,"Rudgea crassifolia","Zappi & E.Lucas"
RUBIACEAE,"Rudgea erythrocarpa",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea francavillana",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea insignis",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea interrupta",Benth.
RUBIACEAE,"Rudgea jasminoides subsp. nervosa","Zappi & Anunc."
RUBIACEAE,"Rudgea macrophylla",Benth.
RUBIACEAE,"Rudgea minor subsp. calycina","(Benth.) Zappi"
RUBIACEAE,"Rudgea minor","(Cham.) Standl."
RUBIACEAE,"Rudgea nobilis",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea pachyphylla",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea parquioides subsp. caprifolium","(Zahlbr.) Zappi"
RUBIACEAE,"Rudgea parquioides subsp. hirsutissima",Zappi
RUBIACEAE,"Rudgea parvifolia","(Cham.) MÃÂ¼ll.Arg."
RUBIACEAE,"Rudgea reflexa",Zappi
RUBIACEAE,"Rudgea reticulata",Benth.
RUBIACEAE,"Rudgea sessilis","(Vell.) MÃÂ¼ll.Arg."
RUBIACEAE,"Rudgea sessilis subsp. cipoana","(Standl.) Zappi"
RUBIACEAE,"Rudgea triflora",Benth.
RUBIACEAE,"Rudgea umbrosa",MÃÂ¼ll.Arg.
RUBIACEAE,"Rudgea vellerea",MÃÂ¼ll.Arg.
RUBIACEAE,"Rustia angustifolia",K.Schum.
RUBIACEAE,"Sabicea grisea","Cham. & Schltdl."
RUBIACEAE,"Sabicea villosa","Willd. ex Schult."
RUBIACEAE,"Simira gardneriana","M.R.V.Barbosa & Peixoto"
RUBIACEAE,"Simira grazielae",Peixoto
RUBIACEAE,"Simira hatschbachiorum",J.H.Kirkbr.
RUBIACEAE,"Simira rubra","(Mart.) Steyerm."
RUBIACEAE,"Spermacoce glabra",Michx.
RUBIACEAE,"Spermacoce tenuior",L.
RUBIACEAE,"Staelia hatschbachii",J.H.Kirkbr.
RUBIACEAE,"Standleya kuhlmanni",Brade
RUBIACEAE,"Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum."
RUTACEAE,"Andreadoxa flava",Kallunki
RUTACEAE,"Balfourodendron riedelianum","(Engl.) Engl."
RUTACEAE,"Conchocarpus bellus",Kallunki
RUTACEAE,"Conchocarpus cauliflorus",Pirani
RUTACEAE,"Conchocarpus marginatus","(Rizzini) Kallunki & Pirani"
RUTACEAE,"Esenbeckia hieronymi",Engl.
RUTACEAE,"Esenbeckia irwiniana",Kaastra
RUTACEAE,"Esenbeckia leiocarpa",Engl.
RUTACEAE,"Esenbeckia pilocarpoides",Kunth
RUTACEAE,"Euxylophora paraensis",Huber
RUTACEAE,"Galipea carinata",Pirani
RUTACEAE,"Metrodorea maracasana",Kaastra
RUTACEAE,"Nycticalanthus speciosus",Ducke
RUTACEAE,"Pilocarpus alatus","C.J.Joseph ex Skorupa"
RUTACEAE,"Pilocarpus giganteus",Engl.
RUTACEAE,"Pilocarpus jaborandi",Holmes
RUTACEAE,"Pilocarpus microphyllus","Stapf ex Wardlew."
RUTACEAE,"Pilocarpus trachylophus",Holmes
RUTACEAE,"Raulinoa echinata",R.S.Cowan
RUTACEAE,"Zanthoxylum petiolare","A.St.-Hil. & Tul."
SALICACEAE,"Abatia angeliana",M.H.Alford
SALICACEAE,"Azara uruguayensis","(Speg.) Sleumer"
SALICACEAE,"Banara brasiliensis","(Schott) Benth."
SALICACEAE,"Casearia gossypiosperma",Briq.
SALICACEAE,"Casearia lasiophylla",Eichler
SALICACEAE,"Casearia paranaensis",Sleumer
SALICACEAE,"Xylosma glaberrima",Sleumer
SANTALACEAE,"Acanthosyris paulo-alvinii","G.M. Barroso"
SANTALACEAE,"Eubrachion ambiguum","(Hook. & Arn.) Engl."
SANTALACEAE,"Jodina rhombifolia","(Hook. & Arn.) Reissek"
SANTALACEAE,"Thesium aphyllum","Mart. ex A. DC."
SANTALACEAE,"Phoradendron linearifolium",Eichler
SAPINDACEAE,"Allophylus puberulus","(Cambess.) Radlk."
SAPINDACEAE,"Allophylus semidentatus","(Miq.) Radlk."
MYRTACEAE,"Psidium firmum","O. Berg"
APOCYNACEAE,"Oxypetalum pardense",
BROMELIACEAE,"Dyckia elongata",
CACTACEAE,"Rhipsalis agudoensis",
CHRYSOBALANACEAE,"Hirtella juruensis",
CYPERACEAE,"Cryptangium humile",
VERBENACEAE,"Lippia diamantinensis",
VERBENACEAE,"Stachytarpheta galactea",
VERBENACEAE,"Stachytarpheta itambensis",
ASTERACEAE,"Lessingianthus rugulosus",
ERIOCAULACEAE,"Paepalanthus stuetzelii",
POLYGALACEAE,"Caamembeca martinelli",
POLYGALACEAE,"Asemeia pohliana",
LYCOPODIACEAE,"Huperzia aqualupiana","(Spring) Rothm"
VERBENACEAE,"Lippia lasiocalycina",
SAPINDACEAE,"Cardiospermum corindum",L.
SAPINDACEAE,"Cupania concolor",Radlk.
SAPINDACEAE,"Cupania furfuracea",Radlk.
SAPINDACEAE,"Dilodendron bipinnatum",Radlk.
SAPINDACEAE,"Magonia pubescens",A.St.-Hil.
SAPINDACEAE,"Melicoccus espiritosantensis",Acev.-Rodr.
SAPINDACEAE,"Paullinia racemosa",Wawra
SAPINDACEAE,"Paullinia riodocensis",Somner
SAPINDACEAE,"Paullinia uloptera",Radlk.
SAPINDACEAE,"Serjania cuspidata",Cambess.
SAPINDACEAE,"Serjania deflexa",Gardner
SAPINDACEAE,"Serjania divaricocca","Somner & Acev.-Rodr."
SAPINDACEAE,"Serjania hatschbachii",Ferrucci
SAPINDACEAE,"Serjania platycarpa",Benth.
SAPINDACEAE,"Talisia angustifolia",Radlk.
SAPINDACEAE,"Talisia subalbens","(Mart.) Radlk."
SAPINDACEAE,"Urvillea glabra",Cambess.
SAPOTACEAE,"Chromolucuma rubriflora",Ducke
SAPOTACEAE,"Chrysophyllum acreanum",A.C.Sm.
SAPOTACEAE,"Chrysophyllum arenarium",AllemÃÂ£o
SAPOTACEAE,"Chrysophyllum bombycinum",T.D.Penn.
SAPOTACEAE,"Chrysophyllum durifructum","(W.A.Rodrigues) T.D.Penn."
SAPOTACEAE,"Chrysophyllum flexuosum",Mart.
SAPOTACEAE,"Chrysophyllum imperiale","(Linden ex K.Koch & Fintelm.) Benth. & Hook."
SAPOTACEAE,"Chrysophyllum inornatum",Mart.
SAPOTACEAE,"Chrysophyllum januariense",Eichler
SAPOTACEAE,"Chrysophyllum ovale",Rusby
SAPOTACEAE,"Chrysophyllum paranaense",T.D.Penn.
SAPOTACEAE,"Chrysophyllum splendens",Spreng.
SAPOTACEAE,"Chrysophyllum subspinosum",Monach.
SAPOTACEAE,"Chrysophyllum superbum",T.D.Penn.
SAPOTACEAE,"Chrysophyllum viride","Mart. & Eichler"
SAPOTACEAE,"Ecclinusa bullata",T.D.Penn.
SAPOTACEAE,"Ecclinusa lancifolia","(Mart. & Eichler) Eyma"
SAPOTACEAE,"Manilkara bella",Monach.
SAPOTACEAE,"Manilkara cavalcantei","Pires & W.A.Rodrigues ex T.D.Penn."
SAPOTACEAE,"Manilkara dardanoi",Ducke
SAPOTACEAE,"Manilkara decrescens",T.D.Penn.
SAPOTACEAE,"Manilkara elata","(AllemÃÂ£o ex Miq.) Monach."
SAPOTACEAE,"Manilkara excelsa","(Ducke) Standl."
SAPOTACEAE,"Manilkara huberi","(Ducke) A.Chev."
SAPOTACEAE,"Manilkara longifolia","(A.DC.) Dubard"
SAPOTACEAE,"Manilkara maxima",T.D.Penn.
SAPOTACEAE,"Manilkara multifida",T.D.Penn.
SAPOTACEAE,"Manilkara paraensis","(Huber) Standl."
SAPOTACEAE,"Manilkara rufula","(Miq.) H.J.Lam"
SAPOTACEAE,"Manilkara subsericea","(Mart.) Dubard"
SAPOTACEAE,"Micropholis casiquiarensis",AubrÃÂ©v.
SAPOTACEAE,"Micropholis caudata",T.D.Penn.
SAPOTACEAE,"Micropholis cayennensis",T.D.Penn.
SAPOTACEAE,"Micropholis compta","Pierre in Urb."
SAPOTACEAE,"Micropholis crassipedicellata","(Mart. & Eichler) Pierre"
SAPOTACEAE,"Micropholis cylindrocarpa","(Poepp.) Pierre"
SAPOTACEAE,"Micropholis emarginata",T.D.Penn.
SAPOTACEAE,"Micropholis gnaphaloclados","(Mart.) Pierre"
SAPOTACEAE,"Micropholis grandiflora",AubrÃÂ©v.
SAPOTACEAE,"Micropholis humboldtiana","(Roem. & Schult.) T.D.Penn."
SAPOTACEAE,"Micropholis madeirensis","(Baehni) AubrÃÂ©v."
SAPOTACEAE,"Micropholis maguirei",AubrÃÂ©v.
SAPOTACEAE,"Micropholis resinifera","(Ducke) Eyma"
SAPOTACEAE,"Micropholis retusa","(Spruce ex Miq.) Eyma"
SAPOTACEAE,"Micropholis sanctae-rosae","(Baehni) T.D.Penn."
SAPOTACEAE,"Micropholis splendens","Gilly ex AubrÃÂ©v."
SAPOTACEAE,"Micropholis submarginalis","Pires & T.D.Penn."
SAPOTACEAE,"Micropholis williamii","AubrÃÂ©v. & Pellegr."
SAPOTACEAE,"Pouteria amapaensis","Pires & T.D.Penn."
SAPOTACEAE,"Pouteria andarahiensis",T.D.Penn.
SAPOTACEAE,"Pouteria atabapoensis","(AubrÃÂ©v.) T.D.Penn."
SAPOTACEAE,"Pouteria bapeba",T.D.Penn.
SAPOTACEAE,"Pouteria beaurepairei","(Glaz. & Raunk.) Baehni"
SAPOTACEAE,"Pouteria brevensis",Pires
SAPOTACEAE,"Pouteria bullata","(S.Moore) Baehni"
SAPOTACEAE,"Pouteria butyrocarpa","(Kuhlm.) T.D.Penn."
SAPOTACEAE,"Pouteria cicatricata",T.D.Penn.
SAPOTACEAE,"Pouteria coelomatica",Rizzini
SAPOTACEAE,"Pouteria crassiflora","Pires & T.D.Penn."
SAPOTACEAE,"Pouteria decussata","(Ducke) Baehni"
SAPOTACEAE,"Pouteria exstaminodia","Pires & T.D.Penn."
SAPOTACEAE,"Pouteria franciscana",Baehni
SAPOTACEAE,"Pouteria fulva",T.D.Penn.
SAPOTACEAE,"Pouteria furcata",T.D.Penn.
SAPOTACEAE,"Pouteria gabrielensis","(Gilly ex AubrÃÂ©v.) T.D.Penn."
SAPOTACEAE,"Pouteria glomerata","(Miq.) Radlk."
SAPOTACEAE,"Pouteria grandiflora","(A.DC.) Baehni"
SAPOTACEAE,"Pouteria juruana",K.Krause
SAPOTACEAE,"Pouteria krukovii","(A.C.Sm.) Baehni"
SAPOTACEAE,"Pouteria latianthera",T.D.Penn.
SAPOTACEAE,"Pouteria lucens","(Mart. & Miq.) Radlk."
SAPOTACEAE,"Pouteria macahensis",T.D.Penn.
SAPOTACEAE,"Pouteria macrocarpa","(Mart.) D.Dietr."
SAPOTACEAE,"Pouteria maguirei","(AubrÃÂ©v.) T.D.Penn."
SAPOTACEAE,"Pouteria microstrigosa",T.D.Penn.
SAPOTACEAE,"Pouteria minima",T.D.Penn.
SAPOTACEAE,"Pouteria nudipetala",T.D.Penn.
SAPOTACEAE,"Pouteria oppositifolia","(Ducke) Baehni"
SAPOTACEAE,"Pouteria oxypetala",T.D.Penn.
SAPOTACEAE,"Pouteria pachycalyx",T.D.Penn.
SAPOTACEAE,"Pouteria pachyphylla",T.D.Penn.
SAPOTACEAE,"Pouteria pallens",T.D.Penn.
SAPOTACEAE,"Pouteria peduncularis","(Mart. & Eichler ex Miq.) Baehni"
SAPOTACEAE,"Pouteria petiolata",T.D.Penn.
SAPOTACEAE,"Pouteria platyphylla","(A.C.Sm.) Baehni"
SAPOTACEAE,"Pouteria polysepala",T.D.Penn.
SAPOTACEAE,"Pouteria pubescens","(AubrÃÂ©v. & Pellegr.) T.D.Penn."
SAPOTACEAE,"Pouteria putamen-ovi",T.D.Penn.
SAPOTACEAE,"Pouteria reticulata","(Engl.) Eyma"
SAPOTACEAE,"Pouteria retinervis",T.D.Penn.
SAPOTACEAE,"Pouteria rodriguesiana","Pires & T.D.Penn."
SAPOTACEAE,"Pouteria sagotiana","(Baill.) Eyma"
SAPOTACEAE,"Pouteria salicifolia","(Spreng.) Radlk."
SAPOTACEAE,"Pouteria scrobiculata","Monach. ex T.D.Penn."
SAPOTACEAE,"Pouteria stenophylla",Baehni
SAPOTACEAE,"Pouteria subcaerulea","Pierre ex Dubard"
SAPOTACEAE,"Pouteria subsessilifolia",Cronquist
SAPOTACEAE,"Pouteria tarumanensis",Pires
SAPOTACEAE,"Pouteria tenuisepala","Pires & T.D.Penn."
SAPOTACEAE,"Pouteria torta","(Mart.) Radlk."
SAPOTACEAE,"Pouteria vernicosa",T.D.Penn.
SAPOTACEAE,"Pouteria virescens",Baehni
SAPOTACEAE,"Pradosia atroviolacea",Ducke
SAPOTACEAE,"Pradosia brevipes","(Pierre) T.D.Penn."
SAPOTACEAE,"Pradosia decipiens",Ducke
SAPOTACEAE,"Pradosia glaziovii","(Pierre) T.D.Penn."
SAPOTACEAE,"Pradosia granulosa","Pires & T.D.Penn."
SAPOTACEAE,"Pradosia kuhlmannii",Toledo
SAPOTACEAE,"Pradosia lactescens","(Vell.) Radlk."
SAPOTACEAE,"Pradosia subverticillata",Ducke
SAPOTACEAE,"Pradosia verrucosa",Ducke
SAPOTACEAE,"Pradosia verticillata",Ducke
SAPOTACEAE,"Sarcaulus inflexus","(A.C.Sm.) T.D.Penn."
SAPOTACEAE,"Sarcaulus vestitus","(Baehni) T.D.Penn."
SAPOTACEAE,"Sideroxylon obtusifolium","(Roem. & Schult.) T.D.Penn."
SCHIZAEACEAE,"Schizaea elegans","(Vahl) Sw."
SCROPHULARIACEAE,"Ameroglossum pernambucense","Eb. Fisch. et al."
SCROPHULARIACEAE,"Buddleja hatschbachii","E.M.Norman & L.B.Sm."
SCROPHULARIACEAE,"Buddleja longiflora",Brade
SCROPHULARIACEAE,"Buddleja oblonga",Benth.
SCROPHULARIACEAE,"Buddleja ramboi",L.B.Sm.
SCROPHULARIACEAE,"Buddleja speciosissima",Taub.
SELAGINELLACEAE,"Selaginella convoluta","(Arn.) Spring"
SELAGINELLACEAE,"Selaginella mendoncae",Hieron.
SELAGINELLACEAE,"Selaginella tenuissima",FÃÂ©e
SELAGINELLACEAE,"Selaginella valida",Alston
SIMAROUBACEAE,"Castela tweedii",Planch.
SIMAROUBACEAE,"Picrasma crenata","(Vell.) Engl."
SIMAROUBACEAE,"Simaba floribunda",A.St.-Hil.
SIMAROUBACEAE,"Simaba glabra",Engl.
SIMAROUBACEAE,"Simaba insignis","A.St.-Hil. & Tul."
SIMAROUBACEAE,"Simaba salubris",Engl.
SIMAROUBACEAE,"Simaba suaveolens",A.St.-Hil.
SIMAROUBACEAE,"Simaba warmingiana",Engl.
SIPARUNACEAE,"Siparuna brasiliensis","(Spreng.) A.DC."
SIPARUNACEAE,"Siparuna bifida","(Poepp. & Endl.) A.DC."
SIPARUNACEAE,"Siparuna reginae","(Tul.) A.DC."
SMILACACEAE,"Smilax goyazana",A.DC.
SMILACACEAE,"Smilax japicanga",Griseb.
SMILACACEAE,"Smilax lappacea",Willd.
SMILACACEAE,"Smilax longifolia",Rich.
SMILACACEAE,"Smilax lutescens",Vell.
SMILACACEAE,"Smilax muscosa",Toledo
SMILACACEAE,"Smilax spicata",Vell.
SMILACACEAE,"Smilax subsessiliflora",Duhamel
SOLANACEAE,"Aureliana fasciculata","(Vell.) Sendtn."
SOLANACEAE,"Bouchetia anomala","(Miers) Britton & Rusby"
SOLANACEAE,"Calibrachoa eglandulata","Stehmann & Semir"
SOLANACEAE,"Calibrachoa elegans","(Miers) Stehmann & Semir"
SOLANACEAE,"Calibrachoa humilis","(R.E.Fr.) Stehmann & Semir"
SOLANACEAE,"Calibrachoa serrulata","(L.B.Sm. & Downs) Stehmann & Semir"
SOLANACEAE,"Calibrachoa spathulata","(L.B.Sm. & Downs) Stehmann & Semir"
SOLANACEAE,"Cestrum tubulosum",Sendtn.
SOLANACEAE,"Dyssochroma longipes","(Sendtn.) Miers"
SOLANACEAE,"Dyssochroma viridiflora","(Sims) Miers"
SOLANACEAE,"Lycianthes rantonnei","(CarriÃ¨re) Bitter"
SOLANACEAE,"Lycianthes repens","(Spreng.) Bitter"
SOLANACEAE,"Lycium glomeratum",Sendtn.
SOLANACEAE,"Nicotiana mutabilis","Stehmann & Semir"
SOLANACEAE,"Nierembergia pinifolia",Miers
SOLANACEAE,"Petunia bonjardinensis","T.Ando & Hashim."
SOLANACEAE,"Petunia exserta",Stehmann
SOLANACEAE,"Petunia mantiqueirensis","T.Ando & Hashim."
SOLANACEAE,"Petunia reitzii","L.B.Sm. & Downs"
SOLANACEAE,"Petunia saxicola","L.B.Sm. & Downs"
SOLANACEAE,"Schwenckia curviflora",Benth.
SOLANACEAE,"Schwenckia lateriflora","(Vahl) Carvalho"
SOLANACEAE,"Schwenckia nova-veneciana",Carvalho
SOLANACEAE,"Sessea brasiliensis",Toledo
SOLANACEAE,"Sessea regnellii",Taub.
SOLANACEAE,"Solanum affine",Sendtn.
SOLANACEAE,"Solanum arenarium",Sendtn.
SOLANACEAE,"Solanum bahianum",S.Knapp
SOLANACEAE,"Solanum bullatum",Vell.
SOLANACEAE,"Solanum cinnamomeum",Sendtn.
SOLANACEAE,"Solanum diamantinense",Agra
SOLANACEAE,"Solanum gertii",S.Knapp
SOLANACEAE,"Solanum granulosoleprosum",Dunal
SOLANACEAE,"Solanum graveolens",Bunbury
SOLANACEAE,"Solanum hasslerianum",Chodat
SOLANACEAE,"Solanum jabrense","Agra & M.Nee"
SOLANACEAE,"Solanum latiflorum",Bohs
SOLANACEAE,"Solanum leucodendron",Sendtn.
SOLANACEAE,"Solanum melissarum",Bohs
SOLANACEAE,"Solanum ovum-fringillae","(Dunal) Bohs"
SOLANACEAE,"Solanum paralum",Bohs
SOLANACEAE,"Solanum pseudoquina",A.St.-Hil.
SOLANACEAE,"Solanum reitzii","L.B.Sm. & Downs"
SOLANACEAE,"Solanum restingae",S.Knapp
SOLANACEAE,"Solanum santosii",S.Knapp
SOLANACEAE,"Solanum sooretamum",Carvalho
SOLANACEAE,"Solanum spissifolium",Sendtn.
SOLANACEAE,"Solanum sycocarpum","Mart. & Sendtn."
SOLANACEAE,"Solanum viscosissimum",Sendtn.
SOLANACEAE,"Solanum warmingii",Hiern
SOLANACEAE,"Solanum diploconos","(Mart.) Bohs"
SOLANACEAE,"Solanum pinetorum","(L.B.Sm. & Downs) Bohs"
SPHAGNACEAE,"Sphagnum pendulirameum",H.A.Crum
STYRACACEAE,"Styrax acuminatus",Pohl
SYMPLOCACEAE,"Symplocos altissima",Brand
SYMPLOCACEAE,"Symplocos corymboclados",Brand
SYMPLOCACEAE,"Symplocos falcata",Brand
SYMPLOCACEAE,"Symplocos itatiaiae",Wawra
SYMPLOCACEAE,"Symplocos neglecta",Brand
SYMPLOCACEAE,"Symplocos organensis",Brand
SYMPLOCACEAE,"Symplocos rhamnifolia",A.DC.
SYMPLOCACEAE,"Symplocos tenuifolia",Brand
THEACEAE,"Laplacea fructicosa","(Schrad.) Kobuski"
THELYPTERIDACEAE,"Thelypteris angustifolia","(Willd.) Proctor"
THELYPTERIDACEAE,"Thelypteris araucariensis",Ponce
THELYPTERIDACEAE,"Thelypteris concinna","(Willd.) Ching"
THELYPTERIDACEAE,"Thelypteris cutiataensis","(Brade) Salino"
THELYPTERIDACEAE,"Thelypteris hatschbachii",A.R.Sm.
THELYPTERIDACEAE,"Thelypteris leprieurii","(Hook.) R.M.Tryon"
THELYPTERIDACEAE,"Thelypteris littoralis",Salino
THELYPTERIDACEAE,"Thelypteris macrophylla","(Kunze) C.V.Morton"
THELYPTERIDACEAE,"Thelypteris montana",Salino
THELYPTERIDACEAE,"Thelypteris multigemmifera",Salino
THELYPTERIDACEAE,"Thelypteris novaeana","(Brade) Ponce"
THEOPHRASTACEAE,"Clavija nutans","(Vell.) B.StÃÂ¥hl"
THEOPHRASTACEAE,"Clavija spinosa","(Vell.) Mez"
THEOPHRASTACEAE,"Jacquinia armillaris",Jacq.
THISMIACEAE,"Thismia espirito-santensis",Brade
THISMIACEAE,"Thismia hyalina","(Miers) F.Muell."
TRICHOCOLEACEAE,"Trichocolea brevifissa",Steph.
TRIGONIACEAE,"Trigoniodendron spiritusanctense","E.F.Guim. & Miguel"
TRIURIDACEAE,"Sciaphila schwackeana",Johow
TRIURIDACEAE,"Triuris hyalina",Miers
TROPAEOLACEAE,"Tropaeolum pentaphyllum",Lam.
TROPAEOLACEAE,"Tropaeolum warmingianum",Rohrb.
TURNERACEAE,"Piriqueta suborbicularis","(A.St.-Hil. & Naudin) Arbo"
TURNERACEAE,"Turnera capitata",Cambess.
TURNERACEAE,"Turnera hilaireana",Urb.
ULMACEAE,"Phyllostylon rhamnoides","(Poiss.) Taub."
URTICACEAE,"Coussapoa curranii",S.F.Blake
URTICACEAE,"Coussapoa floccosa","Akkermans & C.C.Berg"
URTICACEAE,"Pilea aparadensis",P.Brack
URTICACEAE,"Pilea flammula",P.Brack
URTICACEAE,"Pilea hilariana",Wedd.
URTICACEAE,"Pilea hydra",P.Brack
URTICACEAE,"Pilea rhizobola",Miq.
URTICACEAE,"Urera nitida","(Vell.) P.Brack"
VALERIANACEAE,"Valeriana glaziovii",Taub.
VALERIANACEAE,"Valeriana glechomifolia",F.G.Mey.
VALERIANACEAE,"Valeriana organensis",Gardner
VALERIANACEAE,"Valeriana reitziana",Borsini
VALERIANACEAE,"Valeriana tajuvensis",Sobral
VELLOZIACEAE,"Barbacenia delicatula","L.B.Sm. & Ayensu"
VELLOZIACEAE,"Barbacenia exscapa",Mart.
VELLOZIACEAE,"Barbacenia gounelleana",Beauverd
VELLOZIACEAE,"Barbacenia riparia","(N.L.Menezes & Mello-Silva) Mello-Silva"
VELLOZIACEAE,"Barbacenia spectabilis","L.B.Sm. & Ayensu"
VELLOZIACEAE,"Barbacenia longiscapa","Goethart & Henrard"
VELLOZIACEAE,"Barbacenia paranaensis",L.B.Sm.
VELLOZIACEAE,"Barbacenia pungens","(N.L.Menezes & Semir) Mello-Silva"
VELLOZIACEAE,"Barbacenia rodriguesii","(N.L.Menezes & Semir) Mello-Silva"
