family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
ARACEAE,"Anthurium lucidum",Kunth,done,published,EN,"B1ab(i,ii,iii)","Anthuriumlucidum Kunthé uma espécie endêmica do Parque Nacional da Tijuca, no Estado do Rio de Janeiro. Tem extensão de ocorrência reduzida (EOO=211,73 Km²) e subpopulações comnúmero inferior a 500 indivíduos. A Floresta da Tijuca é uma floresta urbanasujeita a ação antrópica direta pela presença de diversas trilhas, áreas devisitação e incêndios resultantes, principalmente, da soltura de balões, sobretudo na localidade de ocorrência conhecida como Morro do Queimado, onde a espécie está sujeita a todas essas ameaças simultaneamente. Em virtude disso, é categorizada como ""Em perigo"" (EN)."
ARACEAE,"Anthurium luschnathianum",Kunth,done,published,EN,"B1ab(i,iii,iv)","Anthurium luschnathianum é uma espécieendêmica do Estado do Rio de Janeiro que ocorre em formações vegetais costeirase em três regiões com distintos níveis de ameaça. Na região da restinga da Marambaia, ocorre em unidade de conservação (SNUC). Porém, a área é utilizada para atividades do exércitobrasileiro. As duas outras regiões são ameaçadas pela extensiva açãoantrópica e por queimadas. Alem desses fatores, sua extensão de ocorrência é de 42,73 km². Assim, a espécie foi avaliada como ""Em perigo"" (EN)."
ARACEAE,"Anthurium organense",Engl.,done,published,NT,,"A espécie ocorre na região serrana e litoral Sul do Rio de Janeiro e região central do Espírito Santo. Apresenta EOO=40.530,720 km² e mais de 10 situações de ameaça, considerando o declínio da qualidade como principal ameaça. Foi categorizada como ""Quase ameaçada"" (NT) e recomenda-se estudos populacionais a fim de verificar o estado de conservação das subpopulações."
ARACEAE,"Anthurium parasiticum","(Vell.) Stellfeld",done,published,LC,,"Anthurium parasiticum tem ampla distribuição na costa brasileira,de Santa Catarina até a Bahia, com ocorrência no Estado de Minas Gerais. Comampla extensão de ocorrência (EOO=617.000 km²), as categorias deameaça não são aplicáveis para essa espécie, sendo considerada ""Menos preocupante"" (LC)."
ARACEAE,"Anthurium parvum",N.E.Br.,done,published,NT,,"Anthurium parvum é uma espécie com ampla ocorrência naFloresta Atlântica no Estado do Rio de Janeiro, especialmente distribuída em unidades de conservação (SNUC). Há uma referência de coleta para o Estado de MinasGerais, no município de Ouro Preto datada do ano de 1902, porém sem dados precisospara avaliação. Sua extensão de ocorrência é superior a 900.000 km². Em virtudedo crescente declínio da Floresta Atlântica no Estado do Rio de Janeiro, suaproximidade a ser categorizada em níveis de ameaça levam a considerá-la como ""Quase ameaçada"" (NT)."
ARACEAE,"Anthurium radicans","K.Koch & Haage",done,published,VU,B1ab(iii)+2ab(iii),"Anthurium radicans K.Koch & Haage é uma espécie que ocorre emformações vegetais do litoral dos Estados do Espírito Santo e Bahia, geralmenteem áreas alteradas por ação antrópica, estando presente em apenas uma unidade de conservação (SNUC) no Estado do Espírito Santo. Com extensão de ocorrência inferior a 20.000 km², área de ocupação inferior a 2.000 km² e o declínio daqualidade do habitat, é considerada ameaçada de extinção na categoria de ""Vulnerável"" (VU)."
ARACEAE,"Anthurium xanthophylloides",G.M.Barroso,done,published,VU,D2,"Anthuriumxanthophylloides é encontrada nos Estados do Espírito Santo e Rio deJaneiro, em vegetação de Mata Atlântica. Em virtude do endemismo extremo e daameaça iminente da redução desta formação vegetal é categorizada como ""Vulnerável"" (VU)."
ARACEAE,"Asterostigma cubense","(A.Rich.) K.Krause ex Bogner",done,published,DD,,"Asterostigma cubense ocorre no Estado de São Paulo, porém somente com um registro desta informação em coleção científica, datada do ano de 2000."
ARACEAE,"Asterostigma lividum","(Lodd.) Engl.",done,published,LC,,"Asterostigmalividum é encontrada nos Estados de SãoPaulo, em vegetação de Mata Atlântica. Com ampla extensão de ocorrência (EOO=150.000 km²), as categorias de ameaça não são aplicáveis para essaespécie, sendo considerada ""Menos preocupante"" (LC)."
ARACEAE,"Asterostigma lombardii",E.G.GonÃÂ§.,done,published,LC,," Asterostigma lombardii  éuma espécie que se encontra bem distribuída em regiões de Mata Atlântica em diferentes unidadesde conservação (SNUC) dos Estados da região Sudeste e, na região Sul, no Paraná eSanta Catarina. Apesar das possibilidades de ameaças em decorrência da reduçãoprogressiva da Mata Atlântica, esta espécie ocorre em uma longa extensão deocorrência no país, superior a 300.000 km², portanto caracterizada como ""Menos preocupante"" (LC)."
ARACEAE,"Dieffenbachia aglaonematifolia",Engl.,done,published,LC,,"As categorias de ameaça nãosão aplicáveis para essa espécie uma vez que a espécie é de ampla distribuiçãoe não apresenta ameaças diretas ou uso."
ARACEAE,"Dracontioides desciscens","(Schott) Engl.",done,published,LC,,"As categorias de ameaça nãosão aplicáveis para essa espécie uma vez que a espécie é de ampla distribuiçãoe não apresenta ameaças diretas ou uso."
ARACEAE,"Heteropsis flexuosa","(Kunth) G.S.Bunting",done,published,VU,C1,"Heteropsis flexuosa é uma espécieque ocorre principalmente na Região Norte do país, além de Estados da Região Nordeste. Tem como principal fator de ameaça oextrativismo para confecção de bolsas, cestos, vassouras e artesanatos de ummodo geral. São utilizadas as raízes de indivíduos adultos, que morrem em cercade sete meses após sua extração. A utilização de indivíduos jovens em virtude dodifícil acesso às regiões para coleta, poderá levar à extinção desta espéciena natureza. Considerando-se a estimativa de uma redução populacional peloextrativismo, a espécie foi avaliada como ""Vulnerável"" (VU)."
ARACEAE,"Heteropsis spruceana",Schott,done,published,NT,,"Heteropsis spruceana é uma espécie que ocorre nos Estados do Amapá,Pará, Amazonas, Roraima, Acre, Rondônia e Mato Grosso. Apresenta ampla extensãode ocorrência (EOO=953.487 km²), porém presente em poucas unidades de conservação (SNUC). Tem como principal fator de ameaça oextrativismo das raízes para confecção de bolsas, chapéus, cestos, amarras emgeral, vassouras, moveis e artesanatos em geral. Esta extraçãopode causar a morte dos indivíduos maduros e um esgotamento da população. Porsua ampla extensão de ocorrência e ausência de dados sobre o declíniopopulacional é categorizada como ""Quase ameaçada"" (NT) pela possibilidade de ser categorizada comoameaçada de extinção."
ARACEAE,"Lemna valdiviana",Phil.,done,published,LC,,"As categorias de ameaça nãosão aplicáveis para essa espécie uma vez que a espécie é de ampla distribuiçãoe não apresenta ameaças diretas ou uso."
ARACEAE,"Philodendron fragile","Nadruz & Mayo",done,published,EN,"B1ab(i,iii,iv)","Philodendron fragile é uma espécie endêmicada Floresta Atlântica do Estado do Rio de Janeiro, na região de Macaé de Cima,em propriedade particular que anteriormente foi uma unidade de conservaçãoregional (SNUC). Ocorre apenas em altitudes superiores a 1.000 m de altitude em regiãopreservada, úmida e sombreada. Com extensão de ocorrência restrita a 149,45 Km² e declínio crescente do habitat, a espécie foi categorizada como ""Em perigo"" (EN)."
ARACEAE,"Philodendron hatschbachii","Nadruz & Mayo",done,published,NT,,"Philodendron hatschbachii é uma espécie emregiões elevadas da Floresta Atlântica, nos Estados do Rio de Janeiro e EspíritoSanto, em diferentes unidades de conservação (SNUC). A espécie tem sido encontrada nanatureza, com recentes registros em coleções biológicas. Com EOO superior a 40.000 km² e diferentes situações de ameaça, especialmente no Estadodo Espírito Santo, é categorizada como ""Quase ameaçada"" (NT)."
ARACEAE,"Philodendron missionum","(Hauman) Hauman",done,published,LC,,"As categorias deameaça não são aplicáveis para essa espécie uma vez que é de ampladistribuição e não apresenta ameaças diretas ou uso. Portanto foi considerada ""Menos preocupante"" (LC)."
ARACEAE,"Philodendron spiritus-sancti",G.S.Bunting,done,published,EN,"B1ab(i,iii,iv)","Philodendron spiritus-sancti  é uma espécie endêmica do Estado do Espírito Santo, sendo conhecidos dois exemplares datados dosanos de 1974 e 1986, em áreas particulares não protegidas por unidades deconservação (SNUC). No ano de 2000 foi coletada no município de Domingos Martins, Espírito Santo, em área particular não protegida. As localidades indicam uma extensão de ocorrência de 526,12 km², e até o presente não foi mais encontrada na natureza. É consideradaameaçada de extinção na categoria ""Em perigo"" (EN) por sua extensão de ocorrência e pelaperda acentuada do habitat."
ARACEAE,"Philodendron vargealtense",Sakur.,done,published,LC,,"As categorias de ameaça nãosão aplicáveis para esse espécie uma vez que a espécie é de ampla distribuiçãoe não apresenta ameaças diretas ou uso. Portanto foi considerada ""Menos preocupante"" (LC)."
ARACEAE,"Stenospermation ulei",K.Krause,done,published,DD,,"Stenospermation ulei é uma espécie que ocorre nos Estados da Bahia, Espírito Santo e Amazonas. No Estado do Amazonas há deficiênciade dados de localização, sendo necessário maior esforço de coleta paraconfirmar a ampla distribuição deste espécie. Portanto é considerada como ""Deficiente de dados"" (DD)."
ARACEAE,"Taccarum peregrinum","(Schott) Engl.",done,published,LC,,"As categorias de ameaça nãosão aplicáveis para essa espécie uma vez que é de ampla distribuiçãoe não apresenta ameaças diretas. Há o indicativo de uso do tubérculo para cura de ectoparasitoses, porém sem informação de uso comercial ou em larga escala pelas populações."
ARACEAE,"Wolffiella oblonga","(Phil.) Hegelm.",done,published,DD,,"Wolffiella oblonga éuma erva aquática que ocorre somente no Estado do Mato Grosso do Sul, noPantanal. É conhecida em três locais com EOO de cerca de 535km², não inseridos em unidades de conservação (SNUC). Apesar da extensão de ocorrênciadisponível possibilitar a sua inclusão como espécie ameaçada, e pelas ameaçasnaturais ao ambiente lacustre, é considerada ""Deficiente de dados"" (DD) pela necessidade de maisinformações sobre a espécie no campo, cujos últimos dados datam do ano de 1992."
ARALIACEAE,"Aralia warmingiana","(Marchal) J.Wen",done,published,LC,,"Aralia warmingiana é uma espécie arbórea ocorrente em ambientes de MataAtlântica, Caatinga e Cerrado nos Estados daParaíba, Bahia, Minas Gerais, São Paulo, Paraná e Santa Catarina. Possui uma EOO de 777.751 km². Apesar da espécieocorrer em áreas de grande interferência antrópica, esta ocorre em diferentestipos vegetacionais e apresenta uma distribuição ampla. Desta forma, A. warmingiana é uma espécie ""Menos preocupante"" (LC).Porém, maiores estudos populacionais e de exploração poderão futuramentelevá-la a uma nova avaliação."
ARALIACEAE,"Dendropanax cuneatus","(DC.) Decne. & Planch.",done,published,LC,,"Dendropanax cuneatus é uma espécie arbórea ocorrente em ambientes de MataAtlântica, Amazônia, Caatinga, Cerrado e Pantanal. Possui uma EOO de 2.565.349 km². Apesar da espécieocorrer em áreas de grande interferência antrópica, esta é bem representada em áreas protegidas nos Estados onde ocorre, se desenvolve em diferentestipos vegetacionais, é abundante e apresenta uma distribuição ampla. Desta forma, D. cuneatus é uma espécie ""Menos preocupante"" (LC)."
ARALIACEAE,"Hydrocotyle exigua","(Urb.) Malme",done,published,DD,,"Hydrocotyle exigua é uma espécie herbácea e que ocorre em campos de Mata Atlântica nos Estados de São Paulo, Paraná, Santa Catarina e Rio Grande do Sul. No entanto, a ficha da espécie apresenta apenas um registro para o Paraná. Assim sendo, a incerteza sobre a verdadeira ocorrência da espécie torna inadequada sua categorização em algum risco de extinção, sendo desta forma ""Deficiente de Dados"" (DD)."
ARALIACEAE,"Hydrocotyle langsdorffii",DC.,done,published,EN,"B1ab(i,iii)","Hydrocotyle langsdorffii é uma espécie herbácea com registros de ocorrência no Estado de Santa Catarina e, possivelmente, nos Estados de São Paulo e Rio de Janeiro (nestes dois últimos é representada por duas coletas antigas não incluídas no banco de dados). Apresenta uma EOO de 282,29 km² e habita áreas de Mata de Araucária, sujeitas a declínio contínuo da qualidade do habitat. A região encontra-se severamente fragmentada e seus remanescentes florestais não perfazem mais de 1% da área original. Devido a sua distribuição restrita, H. langsdorffii foi avaliada como ""Em Perigo"" (EN)."
ARALIACEAE,"Hydrocotyle pusilla",A.Rich.,done,published,LC,,"Hydrocotyle pusilla é uma espécie herbácea ocorrente nos Estados da Bahia, Minas Gerais, São Paulo, Rio de Janeiro, Paraná e Santa Catarina. Desenvolve-se em ambientes de Mata Atlântica e Cerrado. Possui uma EOO de 135.458 km². Apesar de ocorrer em áreas de grande impacto ambiental, a espécie está representada em áreas protegidas, ocorre em diferentes tipos vegetacionais e possui ampla distribuição. Diante do exposto, Hydrocotyle pusilla é uma espécie ""Menos preocupante"" (LC)."
ARALIACEAE,"Oreopanax capitatus","(Jacq.) Decne. & Planch.",done,published,LC,,"Oreapanax capitatus é uma espécie arbórea ou arbustiva ocorrente em ambientes da Amazônia e MataAtlântica em vários Estados brasileiros. Possui uma EOO de 4.186.691 km². Apesar de a espécieocorrer em áreas de grande interferência antrópica, esta é bem representada em áreas protegidas nos Estados onde ocorre, se desenvolve em diferentestipos florestais, é abundante e apresenta uma distribuição ampla. Desta forma, O. capitatus é uma espécie ""Menos preocupante"" (LC)."
ARALIACEAE,"Oreopanax fulvus",Marchal,done,published,LC,,"Oreopanax fulvus é uma espécie ocorrente em ambientes de Mata Atlântica nos Estados do Sul e Sudeste do Brasil entre 900 e 1900 m de altitude. Possui uma EOO de 97.554 km². É considerada comumna Serra dos Órgãos, RJ, e ocorre em várias áreas de preservação nos Estados onde sedistribui. Apesar da espécie ocorrer em áreas de grande interferênciaantrópica, esta apresenta umadistribuição ampla e ocorre em áreas protegidas. Desta forma, O. fulvus é umaespécie ""Menos preocupante"" (LC). Porém, recomenda-se maiores estudos populacionais e deexploração, os quais poderão futuramente levá-la a uma nova avaliação."
