family,scientificName,lifeForm,fenology,luminosity,substratum,longevity,resprout
DRYOPTERIDACEAE,"Elaphoglossum pteropus",,,,,,
DRYOPTERIDACEAE,"Elaphoglossum strictum",,,,,,
DRYOPTERIDACEAE,"Elaphoglossum tamandarei",,,,,,
DRYOPTERIDACEAE,"Elaphoglossum tectum",,,,,,
DRYOPTERIDACEAE,"Elaphoglossum wettsteinii",,,,,,
DRYOPTERIDACEAE,"Megalastrum wacketii",,,,,,
EBENACEAE,"Diospyros duartei",,,,,,
EBENACEAE,"Diospyros hispida",,,,,,
ELAEOCARPACEAE,"Sloanea garckeana",,,,,,
ELAEOCARPACEAE,"Sloanea hirsuta",,,,,,
ELAEOCARPACEAE,"Sloanea obtusifolia",,,,,,
ELATINACEAE,"Elatine lindbergii",,,,,,
EPHEDRACEAE,"Ephedra tweediana",,,,,,
ERICACEAE,"Agarista chlorantha",,,,,,
ERICACEAE,"Agarista niederleinii",,,,,,
ERICACEAE,"Agarista nummularia",,,,,,
ERICACEAE,"Agarista pulchra",,,,,,
ERICACEAE,"Gaultheria sleumeriana",,,,,,
ERICACEAE,"Gaylussacia angulata",,,,,,
ERICACEAE,"Gaylussacia caparoensis",,,,,,
ERICACEAE,"Gaylussacia centunculifolia",,,,,,
ERICACEAE,"Gaylussacia decipiens",,,,,,
ERICACEAE,"Gaylussacia harleyi",,,,,,
ERICACEAE,"Gaylussacia montana",,,,,,
ERICACEAE,"Gaylussacia oleifolia",,,,,,
ERICACEAE,"Gaylussacia pruinosa",,,,,,
ERICACEAE,"Gaylussacia retivenia",,,,,,
ERICACEAE,"Gaylussacia retusa",,,,,,
ERICACEAE,"Gaylussacia rhododendron",,,,,,
ERICACEAE,"Gaylussacia setosa",,,,,,
ERICACEAE,"Gaylussacia vitis-idaea",,,,,,
ERIOCAULACEAE,"Actinocephalus cabralensis",,,,,,
ERIOCAULACEAE,"Actinocephalus ciliatus",,,,,,
ERIOCAULACEAE,"Actinocephalus cipoensis",,,,,,
ERIOCAULACEAE,"Actinocephalus claussenianus",,,,,,
ERIOCAULACEAE,"Eriocaulon melanolepis",,,,,,
ERIOCAULACEAE,"Leiothrix echinocephala",,,,,,
ERIOCAULACEAE,"Leiothrix gomesii",,,,,,
ERIOCAULACEAE,"Leiothrix linearis",,,,,,
ERIOCAULACEAE,"Leiothrix schlechtendalii",,,,,,
ERIOCAULACEAE,"Paepalanthus ater",,,,,,
ERIOCAULACEAE,"Paepalanthus bellus",,,,,,
ERIOCAULACEAE,"Paepalanthus catharinae var. hatschbachii",,,,,,
ERIOCAULACEAE,"Paepalanthus crinitus",,,,,,
ERIOCAULACEAE,"Paepalanthus extremensis",,,,,,
ERIOCAULACEAE,"Paepalanthus garimpensis",,,,,,
ERIOCAULACEAE,"Paepalanthus grao-mogolensis",,,,,,
ERIOCAULACEAE,"Paepalanthus hydra",,,,,,
ERIOCAULACEAE,"Paepalanthus lepidus",,,,,,
ERIOCAULACEAE,"Paepalanthus rhizomatosus",,,,,,
ERIOCAULACEAE,"Paepalanthus scytophyllus",,,,,,
ERIOCAULACEAE,"Paepalanthus uncinatus",,,,,,
ERIOCAULACEAE,"Comanthera bahiensis",,,,,,
ERIOCAULACEAE,"Comanthera brasiliana",,,,,,
ERIOCAULACEAE,"Syngonanthus caulescens",,,,,,
ERIOCAULACEAE,"Comanthera elegans",,,,,,
ERIOCAULACEAE,"Comanthera harleyi",,,,,,
ERIOCAULACEAE,"Syngonanthus helminthorrhizus",,,,,,
ERIOCAULACEAE,"Syngonanthus itambeensis",,,,,,
ERIOCAULACEAE,"Syngonanthus laricifolius",,,,,,
ERIOCAULACEAE,"Comanthera magnifica",,,,,,
ERIOCAULACEAE,"Comanthera mucugensis",,,,,,
ERIOCAULACEAE,"Syngonanthus niger",,,,,,
ERIOCAULACEAE,"Comanthera suberosa",,,,,,
ERIOCAULACEAE,"Comanthera vernonioides",,,,,,
ERIOCAULACEAE,"Syngonanthus widgrenianus",,,,,,
ERYTHROXYLACEAE,"Erythroxylum ambiguum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum anguifugum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum bezerrae",,,,,,
ERYTHROXYLACEAE,"Erythroxylum catharinense",,,,,,
ERYTHROXYLACEAE,"Erythroxylum coelophlebium",,,,,,
ERYTHROXYLACEAE,"Erythroxylum compressum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum distortum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum leal-costae",,,,,,
ERYTHROXYLACEAE,"Erythroxylum maracasense",,,,,,
ERYTHROXYLACEAE,"Erythroxylum mattos-silvae",,,,,,
ERYTHROXYLACEAE,"Erythroxylum membranaceum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum myrsinites",,,,,,
ERYTHROXYLACEAE,"Erythroxylum nelson-rosae",,,,,,
ERYTHROXYLACEAE,"Erythroxylum passerinum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum pauferrense",,,,,,
ERYTHROXYLACEAE,"Erythroxylum pelleterianum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum petrae-caballi",,,,,,
ERYTHROXYLACEAE,"Erythroxylum pulchrum",,,,,,
ERYTHROXYLACEAE,"Erythroxylum tianguanum",,,,,,
ESCALLONIACEAE,"Escallonia chlorophylla",,,,,,
ESCALLONIACEAE,"Escallonia farinacea",,,,,,
ESCALLONIACEAE,"Escallonia obtusissima",,,,,,
ESCALLONIACEAE,"Escallonia petrophila",,,,,,
EUPHORBIACEAE,"Adenophaedra cearensis",,,,,,
EUPHORBIACEAE,"Algernonia dimitrii",,,,,,
EUPHORBIACEAE,"Algernonia kuhlmannii",,,,,,
EUPHORBIACEAE,"Astraea cincta",,,,,,
EUPHORBIACEAE,"Astraea lobata",,,,,,
EUPHORBIACEAE,"Bernardia confertifolia",,,,,,
EUPHORBIACEAE,"Bernardia crassifolia",,,,,,
EUPHORBIACEAE,"Bernardia similis",,,,,,
EUPHORBIACEAE,"Caperonia buettneriacea",,,,,,
EUPHORBIACEAE,"Caperonia palustris",,,,,,
EUPHORBIACEAE,"Chiropetalum gymnadenium",,,,,,
EUPHORBIACEAE,"Chiropetalum foliosum",,,,,,
EUPHORBIACEAE,"Croton compressus",,,,,,
EUPHORBIACEAE,"Croton glechomifolius",,,,,,
EUPHORBIACEAE,"Croton hirtus",,,,,,
EUPHORBIACEAE,"Croton leptobotryus",,,,,,
EUPHORBIACEAE,"Croton luetzelburgii",,,,,,
EUPHORBIACEAE,"Croton serratifolius",,,,,,
EUPHORBIACEAE,"Croton sphaerogynus",,,,,,
EUPHORBIACEAE,"Dalechampia glechomifolia",,,,,,
EUPHORBIACEAE,"Dalechampia leandrii",,,,,,
EUPHORBIACEAE,"Dalechampia purpurata",,,,,,
EUPHORBIACEAE,"Dalechampia riparia",,,,,,
EUPHORBIACEAE,"Dalechampia weddelliana",,,,,,
EUPHORBIACEAE,"Euphorbia appariciana",,,,,,
EUPHORBIACEAE,"Euphorbia attastoma",,,,,,
EUPHORBIACEAE,"Euphorbia crossadenia",,,,,,
EUPHORBIACEAE,"Euphorbia gymnoclada",,,,,,
EUPHORBIACEAE,"Euphorbia holochlorina",,,,,,
EUPHORBIACEAE,"Joannesia princeps",,,,,,
EUPHORBIACEAE,"Manihot carthaginensis",,,,,,
EUPHORBIACEAE,"Manihot procumbens",,,,,,
EUPHORBIACEAE,"Tetrorchidium rubrivenium",,,,,,
FABACEAE,"Abarema acreana",,,,,,
FABACEAE,"Abarema cochliacarpos",,,,,,
FABACEAE,"Abarema filamentosa",,,,,,
FABACEAE,"Abarema obovata",,,,,,
FABACEAE,"Abarema turbinata",,,,,,
FABACEAE,"Abarema villifera",,,,,,
FABACEAE,"Senegalia parviceps",,,,,,
FABACEAE,"Adesmia paranensis",,,,,,
FABACEAE,"Aeschynomene denticulata",,,,,,
FABACEAE,"Aeschynomene fructipendula",,,,,,
FABACEAE,"Aeschynomene montevidensis",,,,,,
FABACEAE,"Aeschynomene selloi",,,,,,
FABACEAE,"Albizia burkartiana",,,,,,
FABACEAE,"Albizia decandra",,,,,,
FABACEAE,"Albizia edwallii",,,,,,
FABACEAE,"Albizia glabripetala",,,,,,
FABACEAE,"Albizia niopoides",,,,,,
FABACEAE,"Amburana acreana",,,,,,
FABACEAE,"Andira vermifuga",,,,,,
FABACEAE,"Apuleia leiocarpa",,,,,,
FABACEAE,"Arachis villosa",,,,,,
FABACEAE,"Arapatiella psilophylla",,,,,,
FABACEAE,"Bauhinia integerrima",,,,,,
FABACEAE,"Bauhinia marginata",,,,,,
FABACEAE,"Bowdichia nitida",,,,,,
FABACEAE,"Bowdichia virgilioides",,,,,,
FABACEAE,"Caesalpinia echinata",,,,,,
FABACEAE,"Calliandra carrascana",,,,,,
FABACEAE,"Bionia bella",,,,,,
FABACEAE,"Camptosema isopetalum",,,,,,
FABACEAE,"Centrolobium paraense",,,,,,
FABACEAE,"Centrolobium sclerophyllum",,,,,,
FABACEAE,"Centrolobium tomentosum",,,,,,
FABACEAE,"Centrosema bracteosum",,,,,,
FABACEAE,"Centrosema carajasense",,,,,,
FABACEAE,"Centrosema jaraguaense",,,,,,
FABACEAE,"Centrosema pubescens",,,,,,
FABACEAE,"Centrosema sagittatum",,,,,,
FABACEAE,"Chamaecrista anamariae",,,,,,
FABACEAE,"Chamaecrista aristata",,,,,,
FABACEAE,"Chamaecrista atroglandulosa",,,,,,
FABACEAE,"Chamaecrista belemii",,,,,,
FABACEAE,"Chamaecrista brevicalyx var. elliptica",,,,,,
FABACEAE,"Chamaecrista catolesensis",,,,,,
FABACEAE,"Chamaecrista choriophylla",,,,,,
FABACEAE,"Chamaecrista cipoana",,,,,,
FABACEAE,"Chamaecrista dentata",,,,,,
FABACEAE,"Chamaecrista fodinarum",,,,,,
FABACEAE,"Chamaecrista lagotois",,,,,,
FABACEAE,"Chamaecrista linearifolia",,,,,,
FABACEAE,"Chamaecrista semaphora",,,,,,
FABACEAE,"Chamaecrista stillifera",,,,,,
FABACEAE,"Chamaecrista strictifolia",,,,,,
FABACEAE,"Chamaecrista tephrosiifolia",,,,,,
FABACEAE,"Chamaecrista trachycarpa",,,,,,
FABACEAE,"Chamaecrista ulmea",,,,,,
FABACEAE,"Chloroleucon extortum",,,,,,
FABACEAE,"Chloroleucon tortum",,,,,,
FABACEAE,"Clitoria densiflora",,,,,,
FABACEAE,"Clitoria epetiolata",,,,,,
FABACEAE,"Clitoria laurifolia",,,,,,
FABACEAE,"Collaea speciosa",,,,,,
FABACEAE,"Cratylia bahiensis",,,,,,
FABACEAE,"Cratylia intermedia",,,,,,
FABACEAE,"Crotalaria nitens",,,,,,
FABACEAE,"Crotalaria otoptera",,,,,,
FABACEAE,"Crotalaria subdecurrens",,,,,,
FABACEAE,"Dalbergia elegans",,,,,,
FABACEAE,"Dalbergia nigra",,,,,,
FABACEAE,"Desmodium craspediferum",,,,,,
FABACEAE,"Desmodium procumbens",,,,,,
FABACEAE,"Desmodium venosum",,,,,,
FABACEAE,"Dimorphandra wilsonii",,,,,,
FABACEAE,"Dioclea burkartii",,,,,,
FABACEAE,"Dioclea glabra",,,,,,
FABACEAE,"Dipteryx alata",,,,,,
FABACEAE,"Discolobium psoraleifolium",,,,,,
FABACEAE,"Eriosema glaziovii",,,,,,
FABACEAE,"Eriosema platycarpon",,,,,,
FABACEAE,"Galactia benthamiana",,,,,,
FABACEAE,"Galactia decumbens",,,,,,
FABACEAE,"Galactia glaucescens",,,,,,
FABACEAE,"Galactia marginalis",,,,,,
FABACEAE,"Galactia neesii",,,,,,
FABACEAE,"Galactia striata",,,,,,
FABACEAE,"Gleditsia amorphoides",,,,,,
FABACEAE,"Grazielodendron rio-docensis",,,,,,
FABACEAE,"Harpalyce lanata",,,,,,
FABACEAE,"Harpalyce parvifolia",,,,,,
FABACEAE,"Hymenaea courbaril",,,,,,
FABACEAE,"Hymenaea martiana",,,,,,
FABACEAE,"Hymenolobium excelsum",,,,,,
FABACEAE,"Hymenolobium janeirense",,,,,,
FABACEAE,"Indigofera bongardiana",,,,,,
FABACEAE,"Indigofera guaranitica",,,,,,
FABACEAE,"Inga aptera",,,,,,
FABACEAE,"Inga arenicola",,,,,,
FABACEAE,"Inga bicoloriflora",,,,,,
FABACEAE,"Inga blanchetiana",,,,,,
FABACEAE,"Inga bollandii",,,,,,
FABACEAE,"Inga bullata",,,,,,
FABACEAE,"Inga bullatorugosa",,,,,,
FABACEAE,"Inga cabelo",,,,,,
FABACEAE,"Inga calantha",,,,,,
FABACEAE,"Inga caudata",,,,,,
FABACEAE,"Inga enterolobioides",,,,,,
FABACEAE,"Inga exfoliata",,,,,,
FABACEAE,"Inga exilis",,,,,,
FABACEAE,"Inga grazielae",,,,,,
FABACEAE,"Inga hispida",,,,,,
FABACEAE,"Inga lanceifolia",,,,,,
FABACEAE,"Inga laurina",,,,,,
FABACEAE,"Inga lenticellata",,,,,,
FABACEAE,"Inga lentiscifolia",,,,,,
FABACEAE,"Inga leptantha",,,,,,
FABACEAE,"Inga maritima",,,,,,
FABACEAE,"Inga mendoncaei",,,,,,
FABACEAE,"Inga microcalyx",,,,,,
FABACEAE,"Inga pedunculata",,,,,,
FABACEAE,"Inga platyptera",,,,,,
FABACEAE,"Inga pleiogyna",,,,,,
FABACEAE,"Inga praegnans",,,,,,
FABACEAE,"Inga salicifoliola",,,,,,
FABACEAE,"Inga santaremnensis",,,,,,
FABACEAE,"Inga sellowiana",,,,,,
FABACEAE,"Inga suberosa",,,,,,
FABACEAE,"Inga suborbicularis",,,,,,
FABACEAE,"Inga unica",,,,,,
FABACEAE,"Inga xinguensis",,,,,,
FABACEAE,"Lathyrus acutifolius",,,,,,
FABACEAE,"Lathyrus hasslerianus",,,,,,
FABACEAE,"Lathyrus hookeri",,,,,,
FABACEAE,"Lathyrus paraguariensis",,,,,,
FABACEAE,"Lathyrus parodii",,,,,,
FABACEAE,"Leucochloron foederale",,,,,,
FABACEAE,"Leucochloron limae",,,,,,
FABACEAE,"Leucochloron minarum",,,,,,
FABACEAE,"Lonchocarpus muehlbergianus",,,,,,
FABACEAE,"Lonchocarpus torrensis",,,,,,
FABACEAE,"Luetzelburgia guaissara",,,,,,
FABACEAE,"Lupinus coriaceus",,,,,,
FABACEAE,"Lupinus linearis",,,,,,
FABACEAE,"Machaerium fulvovenosum",,,,,,
FABACEAE,"Machaerium nyctitans",,,,,,
FABACEAE,"Machaerium obovatum",,,,,,
FABACEAE,"Machaerium paraguariense",,,,,,
FABACEAE,"Machaerium villosum",,,,,,
FABACEAE,"Macrosamanea macrocalyx",,,,,,
FABACEAE,"Macrosamanea prancei",,,,,,
FABACEAE,"Melanoxylon brauna",,,,,,
FABACEAE,"Mimosa acroconica",,,,,,
FABACEAE,"Mimosa acutistipula var. ferrea",,,,,,
FABACEAE,"Mimosa adamantina",,,,,,
FABACEAE,"Mimosa adenophylla",,,,,,
FABACEAE,"Mimosa balduinii",,,,,,
FABACEAE,"Mimosa bathyrrhena",,,,,,
FABACEAE,"Mimosa bombycina",,,,,,
FABACEAE,"Mimosa caesalpiniifolia",,,,,,
FABACEAE,"Mimosa catharinensis",,,,,,
FABACEAE,"Mimosa chrysastra",,,,,,
FABACEAE,"Mimosa glycyrrhizoides",,,,,,
FABACEAE,"Mimosa hatschbachii",,,,,,
FABACEAE,"Mimosa heringeri",,,,,,
FABACEAE,"Mimosa humifusa",,,,,,
FABACEAE,"Mimosa involucrata",,,,,,
FABACEAE,"Mimosa lanata",,,,,,
FABACEAE,"Mimosa leprosa",,,,,,
FABACEAE,"Mimosa leptantha",,,,,,
FABACEAE,"Mimosa lithoreas",,,,,,
FABACEAE,"Mimosa macedoana",,,,,,
FABACEAE,"Mimosa mensicola",,,,,,
FABACEAE,"Mimosa montis-carasae",,,,,,
FABACEAE,"Mimosa niomarlei",,,,,,
FABACEAE,"Mimosa pabstiana",,,,,,
FABACEAE,"Mimosa pseudotrachycarpa",,,,,,
FABACEAE,"Mimosa sanguinolenta",,,,,,
FABACEAE,"Mimosa skinneri var. carajarum",,,,,,
FABACEAE,"Mimosa suburbana",,,,,,
FABACEAE,"Mimosa urticaria",,,,,,
FABACEAE,"Mimosa verrucosa",,,,,,
FABACEAE,"Moldenhawera papillanthera",,,,,,
FABACEAE,"Myrocarpus frondosus",,,,,,
FABACEAE,"Myroxylon peruiferum",,,,,,
FABACEAE,"Mysanthus uleanus",,,,,,
FABACEAE,"Neptunia pubescens",,,,,,
FABACEAE,"Peltogyne confertiflora",,,,,,
FABACEAE,"Peltogyne maranhensis",,,,,,
FABACEAE,"Phanera grazielae",,,,,,
FABACEAE,"Phanera microstachya",,,,,,
FABACEAE,"Phanera smilacina",,,,,,
FABACEAE,"Piptadenia gonoacantha",,,,,,
FABACEAE,"Plathymenia reticulata",,,,,,
FABACEAE,"Poecilanthe parviflora",,,,,,
FABACEAE,"Poiretia angustifolia",,,,,,
FABACEAE,"Pomaria stipularis",,,,,,
FABACEAE,"Pterocarpus santalinoides",,,,,,
FABACEAE,"Pterogyne nitens",,,,,,
FABACEAE,"Rhynchosia leucophylla",,,,,,
FABACEAE,"Rhynchosia reticulata",,,,,,
FABACEAE,"Sellocharis paradoxa",,,,,,
FABACEAE,"Senegalia kallunkiae",,,,,,
FABACEAE,"Senna angulata",,,,,,
FABACEAE,"Senna paradictyon",,,,,,
FABACEAE,"Stryphnodendron adstringens",,,,,,
FABACEAE,"Swartzia acutifolia",,,,,,
FABACEAE,"Swartzia flaemingii",,,,,,
FABACEAE,"Swartzia glazioviana",,,,,,
FABACEAE,"Swartzia linharensis",,,,,,
FABACEAE,"Swartzia pickelii",,,,,,
FABACEAE,"Swartzia simplex",,,,,,
FABACEAE,"Tachigali beaurepairei",,,,,,
FABACEAE,"Tachigali densiflora",,,,,,
FABACEAE,"Tachigali denudata",,,,,,
FABACEAE,"Tachigali hypoleuca",,,,,,
FABACEAE,"Tachigali pilgeriana",,,,,,
FABACEAE,"Tachigali rugosa",,,,,,
FABACEAE,"Tephrosia sessiliflora",,,,,,
FABACEAE,"Trifolium argentinense",,,,,,
FABACEAE,"Vicia pampicola",,,,,,
FABACEAE,"Vicia tephrosoides",,,,,,
FABACEAE,"Vigna firmula",,,,,,
FABACEAE,"Vouacapoua americana",,,,,,
FABACEAE,"Zollernia glabra",,,,,,
FABACEAE,"Zollernia magnifica",,,,,,
FABACEAE,"Zollernia modesta",,,,,,
FABACEAE,"Zygia racemosa",,,,,,
FISSIDENTACEAE,"Fissidens elegans",,,,,,
FRULLANIACEAE,"Frullania beyrichiana",,,,,,
GELSEMIACEAE,"Mostuea muricata",,,,,,
GENTIANACEAE,"Curtia tenuifolia",,,,,,
GENTIANACEAE,"Prepusa hookeriana",,,,,,
GENTIANACEAE,"Prepusa viridiflora",,,,,,
GENTIANACEAE,"Schultesia aptera",,,,,,
GENTIANACEAE,"Schultesia guianensis",,,,,,
GENTIANACEAE,"Senaea coerulea",,,,,,
GENTIANACEAE,"Senaea janeirensis",,,,,,
GENTIANACEAE,"Tetrapollinia caerulescens",,,,,,
GENTIANACEAE,"Voyria aphylla",,,,,,
GENTIANACEAE,"Zygostigma australe",,,,,,
GEOCALYCACEAE,"Leptoscyphus gibbosus",,,,,,
GESNERIACEAE,"Anetanthus gracilis",,,,,,
GESNERIACEAE,"Besleria meridionalis",,,,,,
GESNERIACEAE,"Besleria umbrosa",,,,,,
GESNERIACEAE,"Codonanthe carnosa",,,,,,
GESNERIACEAE,"Codonanthe devosiana",,,,,,
GESNERIACEAE,"Codonanthe gracilis",,,,,,
GESNERIACEAE,"Codonanthe uleana",,,,,,
GESNERIACEAE,"Codonanthe venosa",,,,,,
GESNERIACEAE,"Columnea sanguinea",,,,,,
GESNERIACEAE,"Drymonia serrulata",,,,,,
GESNERIACEAE,"Goyazia petraea",,,,,,
GESNERIACEAE,"Mandirola ichthyostoma",,,,,,
GESNERIACEAE,"Napeanthus primulifolius",,,,,,
GESNERIACEAE,"Nematanthus crassifolius",,,,,,
GESNERIACEAE,"Nematanthus fornix",,,,,,
GESNERIACEAE,"Nematanthus hirtellus",,,,,,
GESNERIACEAE,"Nematanthus lanceolatus",,,,,,
GESNERIACEAE,"Nematanthus monanthos",,,,,,
GESNERIACEAE,"Nematanthus sericeus",,,,,,
GESNERIACEAE,"Nematanthus strigillosus",,,,,,
GESNERIACEAE,"Nematanthus tessmannii",,,,,,
GESNERIACEAE,"Paliavana tenuiflora",,,,,,
GESNERIACEAE,"Paliavana werdermannii",,,,,,
GESNERIACEAE,"Seemannia sylvatica",,,,,,
GESNERIACEAE,"Sinningia aghensis",,,,,,
GESNERIACEAE,"Sinningia araneosa",,,,,,
GESNERIACEAE,"Sinningia barbata",,,,,,
GESNERIACEAE,"Sinningia canescens",,,,,,
GESNERIACEAE,"Sinningia carangolensis",,,,,,
GESNERIACEAE,"Sinningia cardinalis",,,,,,
GESNERIACEAE,"Sinningia cochlearis",,,,,,
GESNERIACEAE,"Sinningia conspicua",,,,,,
GESNERIACEAE,"Sinningia cooperi",,,,,,
GESNERIACEAE,"Sinningia curtiflora",,,,,,
GESNERIACEAE,"Sinningia elatior",,,,,,
GESNERIACEAE,"Sinningia glazioviana",,,,,,
GESNERIACEAE,"Sinningia guttata",,,,,,
GESNERIACEAE,"Sinningia harleyi",,,,,,
GESNERIACEAE,"Sinningia hatschbachii",,,,,,
GESNERIACEAE,"Sinningia hirsuta",,,,,,
GESNERIACEAE,"Sinningia iarae",,,,,,
GESNERIACEAE,"Sinningia insularis",,,,,,
GESNERIACEAE,"Sinningia kautskyi",,,,,,
GESNERIACEAE,"Sinningia lindleyi",,,,,,
GESNERIACEAE,"Sinningia lineata",,,,,,
GESNERIACEAE,"Sinningia macropoda",,,,,,
GESNERIACEAE,"Sinningia magnifica",,,,,,
GESNERIACEAE,"Sinningia micans",,,,,,
GESNERIACEAE,"Sinningia piresiana",,,,,,
GESNERIACEAE,"Sinningia rupicola",,,,,,
GESNERIACEAE,"Sinningia sceptrum",,,,,,
GESNERIACEAE,"Sinningia speciosa",,,,,,
GESNERIACEAE,"Sinningia striata",,,,,,
GESNERIACEAE,"Sinningia tuberosa",,,,,,
GESNERIACEAE,"Sinningia valsuganensis",,,,,,
GESNERIACEAE,"Sinningia villosa",,,,,,
GESNERIACEAE,"Sinningia warmingii",,,,,,
GESNERIACEAE,"Sphaerorrhiza burchellii",,,,,,
GESNERIACEAE,"Vanhouttea bradeana",,,,,,
GESNERIACEAE,"Vanhouttea calcarata",,,,,,
GESNERIACEAE,"Vanhouttea fruticulosa",,,,,,
GESNERIACEAE,"Vanhouttea lanata",,,,,,
GESNERIACEAE,"Vanhouttea leonii",,,,,,
GESNERIACEAE,"Vanhouttea pendula",,,,,,
GOODENIACEAE,"Scaevola plumieri",,,,,,
GRISELINIACEAE,"Griselinia ruscifolia",,,,,,
GUNNERACEAE,"Gunnera herteri",,,,,,
GUNNERACEAE,"Gunnera manicata",,,,,,
HALORAGACEAE,"Laurembergia tetrandra",,,,,,
HEDWIGIACEAE,"Braunia plicata",,,,,,
HEDWIGIACEAE,"Braunia subincana",,,,,,
HELICONIACEAE,"Heliconia angusta",,,,,,
HELICONIACEAE,"Heliconia episcopalis",,,,,,
HELICONIACEAE,"Heliconia farinosa",,,,,,
HELICONIACEAE,"Heliconia richardiana",,,,,,
HUMIRIACEAE,"Humiriastrum spiritu-sancti",,,,,,
HYDROCHARITACEAE,"Ottelia brasiliensis",,,,,,
HYDROCHARITACEAE,"Najas conferta",,,,,,
HYDROCHARITACEAE,"Najas guadalupensis",,,,,,
HYDROCHARITACEAE,"Najas marina",,,,,,
HYMENOPHYLLACEAE,"Didymoglossum kapplerianum",,,,,,
HYMENOPHYLLACEAE,"Didymoglossum ovale",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum fragile",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum magellanicum",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum peltatum",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum rufum",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum sampaioanum",,,,,,
HYMENOPHYLLACEAE,"Hymenophyllum silveirae",,,,,,
HYMENOPHYLLACEAE,"Trichomanes lucens",,,,,,
HYMENOPHYLLACEAE,"Trichomanes macilentum",,,,,,
HYMENOPHYLLACEAE,"Trichomanes spruceanum",,,,,,
HYPERICACEAE,"Hypericum caprifoliatum",,,,,,
HYPERICACEAE,"Hypericum carinatum",,,,,,
HYPERICACEAE,"Hypericum mutilum",,,,,,
HYPERICACEAE,"Hypericum piriai",,,,,,
HYPERICACEAE,"Hypericum rigidum",,,,,,
HYPERICACEAE,"Vismia martiana",,,,,,
HYPOXIDACEAE,"Curculigo scorzonerifolia",,,,,,
IRIDACEAE,"Alophia coerulea",,,,,,
IRIDACEAE,"Neomarica glauca",,,,,,
IRIDACEAE,"Neomarica humilis",,,,,,
IRIDACEAE,"Neomarica longifolia",,,,,,
IRIDACEAE,"Neomarica sabinii",,,,,,
IRIDACEAE,"Neomarica silvestris",,,,,,
IRIDACEAE,"Pseudotrimezia brevistamina",,,,,,
IRIDACEAE,"Pseudotrimezia concava",,,,,,
IRIDACEAE,"Pseudotrimezia elegans",,,,,,
IRIDACEAE,"Pseudotrimezia gracilis",,,,,,
IRIDACEAE,"Pseudotrimezia synandra",,,,,,
IRIDACEAE,"Pseudotrimezia tenuissima",,,,,,
IRIDACEAE,"Sisyrinchium rambonis",,,,,,
IRIDACEAE,"Trimezia brevicaulis",,,,,,
IRIDACEAE,"Trimezia exillima",,,,,,
IRIDACEAE,"Trimezia fistulosa var. longifolia",,,,,,
IRIDACEAE,"Trimezia plicatifolia",,,,,,
IRIDACEAE,"Trimezia pusilla",,,,,,
ISOETACEAE,"Isoetes bradei",,,,,,
ISOETACEAE,"Isoetes gigantea",,,,,,
ISOETACEAE,"Isoetes martii",,,,,,
ISOETACEAE,"Isoetes organensis",,,,,,
JUNCAGINACEAE,"Lilaea scilloides",,,,,,
JUNGERMANNIACEAE,"Jungermannia amoena",,,,,,
JUNGERMANNIACEAE,"Jungermannia decolor",,,,,,
KRAMERIACEAE,"Krameria grandiflora",,,,,,
LACISTEMATACEAE,"Lacistema lucidum",,,,,,
LACISTEMATACEAE,"Lacistema robustum",,,,,,
LAMIACEAE,"Aegiphila australis",,,,,,
LAMIACEAE,"Cunila fasciculata",,,,,,
LAMIACEAE,"Cunila incana",,,,,,
LAMIACEAE,"Eriope anamariae",,,,,,
LAMIACEAE,"Eriope blanchetii",,,,,,
LAMIACEAE,"Eriope crassipes",,,,,,
LAMIACEAE,"Eriope crassipes subsp. cristalinae",,,,,,
LAMIACEAE,"Eriope luetzelburgii",,,,,,
LAMIACEAE,"Eriope machrisae",,,,,,
LAMIACEAE,"Eriope macrostachya",,,,,,
LAMIACEAE,"Eriope obovata var. gracilis",,,,,,
LAMIACEAE,"Eriope simplex",,,,,,
LAMIACEAE,"Glechon ciliata",,,,,,
LAMIACEAE,"Glechon discolor",,,,,,
LAMIACEAE,"Hesperozygis nitida",,,,,,
LAMIACEAE,"Hesperozygis ringens",,,,,,
LAMIACEAE,"Hypenia aristulata",,,,,,
LAMIACEAE,"Hypenia crispata",,,,,,
LAMIACEAE,"Hypenia micrantha",,,,,,
LAMIACEAE,"Hypenia subrosea",,,,,,
LAMIACEAE,"Hyptidendron amethystoides",,,,,,
LAMIACEAE,"Hyptidendron asperrimum",,,,,,
LAMIACEAE,"Hyptidendron claussenii",,,,,,
LAMIACEAE,"Hyptidendron conspersum",,,,,,
LAMIACEAE,"Hyptis alpestris",,,,,,
LAMIACEAE,"Hyptis althaeifolia",,,,,,
