family,scientificName,document,field,reference
LECYTHIDACEAE,"Couratari pyramidata",profile,threats,"Garcia, F.S., Dedeca, J.G., 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8, 7–15."
LECYTHIDACEAE,"Couratari pyramidata",profile,threats,"Matos, J.J.B.S., 2007. Composição Florística de espécies arbóreo-Arbustivas em trecho de borda situado no parque nacional da Tijuca. Monografia. Universidade Federal Rural do Rio de Janeiro."
LECYTHIDACEAE,"Couratari pyramidata",profile,threats,"Machado, L.B., Ottoni, A.B., Johnsson, R.M.F., 2009. Evolução Da Degradação Ambiental Da Bacia Hidrográfica Da Lagoa Rodrigo De Freitas - Rj, in: XVIII Simpósio Brasileiro de Recursos Hídricos. pp. 1–178."
LECYTHIDACEAE,"Couratari pyramidata",profile,actions,"Mori, S., 1990. Diversificação e conservação das lecythidaceae neotropicais. Acta Botanica Brasilica 4 (1), 45-68."
LECYTHIDACEAE,"Couratari pyramidata",profile,actions,"Millennium Ecosystem Assessment, 2005. Ecosystems and Human Well-being: Synthesis. Island Press, Washington, DC. 141p. Disponível em <http://www.millenniumassessment.org/documents/document.356.aspx.pdf>. Acesso em 25 de março de 2015."
LECYTHIDACEAE,"Couratari pyramidata",profile,uses,"Borges, R., Peixoto, A.L., 2009. Conhecimento e uso de plantas em uma comunidade caiçara do litoral sul do Estado do Rio de Janeiro, Brasil. Acta bot. bras. 23(3), 769-779."
LECYTHIDACEAE,"Couratari pyramidata",profile,uses,"Brito, M.R., Senna-Vale, L., 2012. Diversity of plant knowledge in a “Caiçara”community from the Brazilian Atlantic Forest coast. Acta bot. bras. 26(4): 735-747."
LECYTHIDACEAE,"Couratari pyramidata",profile,uses,"Maioli-Azevedo, V., Senna-Vale, L., 2011. Quilombolas da Fazenda Machadinha: tradição e uso dos recursos vegetais, in: Peixoto, A.L., Silva, I.M. (Orgs.), Saberes e usos de plantas: legados de atividades humanas no Rio de Janeiro, pp. 120-172. "
ACANTHACEAE,"Aphelandra bradeana",profile,distribution,"Profice, S., 2014. Acanthaceae. Catálogo das espécies plantas Vasc. e briófitas do Estado do Rio Janeiro. Rio Janeiro Inst. Pesqui. Jard. Botânico do Rio Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 27 Fev. 2015"
ACANTHACEAE,"Aphelandra bradeana",profile,distribution,"Profice, S.R., Kameyama, C., Côrtes, A.L.A.., Braz, D.M.., Indriunas, A.., Vilar, T.., Pessoa, C.., Ezcurra, C.., Wasshausen, D., 2015. Acanthaceae. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB4084>. Acesso em: 27 Fev. 2015"
ACANTHACEAE,"Aphelandra bradeana",profile,distribution,"Rizzini, C.T., 1957. Acanthaceae. Rodriguésia-Instituto Pesqui. Jard. Botânico do Rio Janeiro 20, 138–150."
ACANTHACEAE,"Aphelandra bradeana",profile,ecology,"Rizzini, C.T., 1957. Acanthaceae. Rodriguésia-Instituto Pesqui. Jard. Botânico do Rio Janeiro 20, 138–150."
ACANTHACEAE,"Aphelandra bradeana",profile,threats,"Aximoff, I., 2011. O que Perdemos com a Passagem do Fogo pelos Campos de Altitude do Estado do Rio de Janeiro? Biodiversidade Bras. 1, 180–200.  "
ACANTHACEAE,"Aphelandra bradeana",profile,threats," Aximoff, I., Rodrigues, R.D.C., 2011. Histórico dos incêndios florestais no Parque nacional do Itatiaia. Cienc. Florest. 21, 83–92."
BROMELIACEAE,"Aechmea caesia",profile,distribution,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L. 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5966>. Acesso em: 31 Mar. 2015"
BROMELIACEAE,"Aechmea caesia",profile,distribution,"Moura, R. & Vieira, C.M. 2014. Bromeliaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>, Acessado em 01 abr 2015."
BROMELIACEAE,"Aechmea caesia",profile,ecology,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L. 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5966>. Acesso em: 31 Mar. 2015"
BROMELIACEAE,"Aechmea caesia",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
BROMELIACEAE,"Aechmea caesia",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
BROMELIACEAE,"Aechmea caesia",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
BROMELIACEAE,"Aechmea caesia",profile,uses,"Souza, V. C.; Lorenzi, H. 2008. Botânica sistemática: guia ilustrado para identificação das famílias de fanerógamas nativas e exóticas no Brasil, baseado na APG III. 3a ed. Nova Odessa: Instituto Plantarum, 768 p."
LAURACEAE,"Aniba pedicellata",profile,distribution,"Kubitzki, K. & Renner, S. 1982. Lauraceae I (Aniba and Aiouea). Flora Neotropica 31: 1-125."
LAURACEAE,"Aniba pedicellata",profile,distribution,"Baitello, J.B., Quinet, A., Moraes, P.L.R. & Rodrigues, W.A. Lauraceae. pp 201-207 in Giulietii, A.M.; Rapini, A.; Andrade, M.J.G.; Queiroz, L.P. & Silva, J.M.C (orgs). 2009. Plantas raras do Brasil. Conservação Internacional; Universidade Estadual de Feira de Santana. Belo Horizonte, 496p."
LAURACEAE,"Aniba pedicellata",profile,ecology,"Kubitzki, K. & Renner, S. 1982. Lauraceae I (Aniba and Aiouea). Flora Neotropica 31: 1-125."
LAURACEAE,"Aniba pedicellata",profile,ecology,"Quinet, A. Lauraceae. Pp 303-307 in Stehmann, J.R., Forzza, R.C., Salino, A., Sobral, M., Costa, D.P. & Kamino, L.H.Y. (eds.). Plantas da Floresta Atlântica. Jardim Botânico do Rio de Janeiro, 516p."
LAURACEAE,"Aniba pedicellata",profile,threats,"Instituto Nacional de Pesquisas Especiais [INPE]. Portal do Monitoramento de Queimadas e Incêndios. Disponível em http://www.inpe.br/queimadas. Acesso em: 28/05/2015."
LAURACEAE,"Beilschmiedia stricta",profile,taxonomicNotes,"Nishida, S. 1999. Revision of Beilschmiedia (Lauraceae) in the Neotropics. Annals of the Missouri Botanical Garden 86: 657-701."
LAURACEAE,"Beilschmiedia stricta",profile,taxonomicNotes,"Vattimo, I. 1957. ""Lauraceae"" do Estado do Rio de Janeiro. Parte I - Espécies do Monte Sinai, Governador Portela. Arquivos do Jardim Botânico 15: 115-144."
LAURACEAE,"Beilschmiedia stricta",profile,distribution,"Nishida, S. 1999. Revision of Beilschmiedia (Lauraceae) in the Neotropics. Annals of the Missouri Botanical Garden 86: 657-701."
LAURACEAE,"Beilschmiedia stricta",profile,distribution,"Baitello, J.B., Quinet, A., Moraes, P.L.R. & Rodrigues, W.A. Lauraceae. pp 201-207 in Giulietii, A.M.; Rapini, A.; Andrade, M.J.G.; Queiroz, L.P. & Silva, J.M.C (orgs). 2009. Plantas raras do Brasil. Conservação Internacional; Universidade Estadual de Feira de Santana. Belo Horizonte, 496p."
LAURACEAE,"Beilschmiedia stricta",profile,ecology,"Nishida, S. 1999. Revision of Beilschmiedia (Lauraceae) in the Neotropics. Annals of the Missouri Botanical Garden 86: 657-701."
LAURACEAE,"Beilschmiedia stricta",profile,ecology,"Quinet, A. Lauraceae. Pp 303-307 in Stehmann, J.R., Forzza, R.C., Salino, A., Sobral, M., Costa, D.P. & Kamino, L.H.Y. (eds). 2009. Plantas da Floresta Atlântica. Jardim Botânico do Rio de Janeiro, 516p."
LAURACEAE,"Beilschmiedia stricta",profile,threats,"Fundação SOS Mata Atlântica & Instituto Nacional de Pesquisas Espaciais [INPE]. 2014. Atlas dos remanescentes florestais da Mata Atlântica período 2012-2013. Relatório técnico. São Paulo, 61p."
LAURACEAE,"Beilschmiedia stricta",profile,threats,"Secretaria Estadual do Ambiente do Rio de Janeiro; Instituto Estadual do Ambinete do Rio de Janeiro. 2011. O estado do ambiente: indicadores ambientais do Rio de Janeiro / Organizadoras: Júlia Bastos e Patrícia Napoleão. – Rio de Janeiro: SEA; INEA, 160 p. : il. ; 29,7 cm."
VOCHYSIACEAE,"Callisthene dryadum",profile,distribution,"França, F. Vochysiaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB15274>. Acesso em: 24 Fev. 2015"
VOCHYSIACEAE,"Callisthene dryadum",profile,distribution,"França, F. 2014. Vochysiaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>"
VOCHYSIACEAE,"Callisthene dryadum",profile,distribution,"Barros, A.A.M., Pontes, J.A.L., Conceição, M.C.F., Sathler, E., Pimentel, D.S., 2003. ASPECTOS AMBIENTAIS E LEGAIS DA CONSERVAÇÃO DO CÓRREGO DOS COLIBRIS NO PARQUE ESTADUAL DA SERRA DA TIRIRICA /RJ, in: 2o Simpósio de Áreas Protegidas Conservação No Âmbito Do Cone Sul. pp. 390–397."
VOCHYSIACEAE,"Callisthene dryadum",profile,ecology,"França, F. Vochysiaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB15274>. Acesso em: 24 Fev. 2015"
VOCHYSIACEAE,"Callisthene dryadum",profile,threats,"Machado, L.B., Ottoni, A.B., Johnsson, R.M.F., 2009. Evolução Da Degradação Ambiental Da Bacia Hidrográfica Da Lagoa Rodrigo De Freitas - Rj, in: XVIII Simpósio Brasileiro de Recursos Hídricos. pp. 1–178."
VOCHYSIACEAE,"Callisthene dryadum",profile,threats,"Machado, L.B., Ottoni, A.B., Johnsson, R.M.F., 2009. Evolução Da Degradação Ambiental Da Bacia Hidrográfica Da Lagoa Rodrigo De Freitas - Rj, in: XVIII Simpósio Brasileiro de Recursos Hídricos. pp. 1–178."
VOCHYSIACEAE,"Callisthene dryadum",profile,threats,"Machado, L.B., Ottoni, A.B., Johnsson, R.M.F., 2009. Evolução Da Degradação Ambiental Da Bacia Hidrográfica Da Lagoa Rodrigo De Freitas - Rj, in: XVIII Simpósio Brasileiro de Recursos Hídricos. pp. 1–178."
VOCHYSIACEAE,"Callisthene dryadum",profile,threats,"Barros, A.A.M. de, 2008. Análise florística e estrutural do Parque Estadual da Serra da Tiririca, Niterói e Maricá, RJ, Brasil. Tese de Doutorado. Jardim Botânico do Rio de Janeiro/Escola Nacional de Botânica Tropical. 213p."
VOCHYSIACEAE,"Callisthene dryadum",profile,actions,"Barros, A.A.M., Pontes, J.A.L., Conceição, M.C.F., Sathler, E., Pimentel, D.S., 2003. ASPECTOS AMBIENTAIS E LEGAIS DA CONSERVAÇÃO DO CÓRREGO DOS COLIBRIS NO PARQUE ESTADUAL DA SERRA DA TIRIRICA /RJ, in: 2o Simpósio de Áreas Protegidas Conservação No Âmbito Do Cone Sul. pp. 390–397."
SALICACEAE,"Abatia microphylla",profile,distribution,"Marquete, R., 2014. Flacourtiaceae. Catálord. Botânico do Rio Janeiro. Catalogo das espécies plantas Vasculares e briófitas do Estado do Rio Janeiro. Instituto de Pesquisas Jardim Botanico. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 26 fev. 2015."
SALICACEAE,"Abatia microphylla",profile,distribution,"Marquete, R., 2015. Salicaceae in Lista Espécies da Flora do Brasil. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14351>. Acesso em 26 fev. 2015."
SALICACEAE,"Abatia microphylla",profile,ecology,"Marquete, R., 2015. Salicaceae in Lista de Espécies da Flora do Brasil. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14351>. Acesso em 26 fev. 2015"
SALICACEAE,"Abatia microphylla",profile,ecology,"Sleumer, H.O., 1980. Flacourtiaceae. Flora Neotrop. 22, 1–499."
SALICACEAE,"Abatia microphylla",profile,reproduction,"Sleumer, H.O., 1980. Flacourtiaceae. Flora Neotrop. 22, 1–499."
SALICACEAE,"Abatia microphylla",profile,threats,"CECNA, 2015. 2a visita técnica do Projeto Levantamento Paisagístico de Nova Friburgo - Cônego, Pedra do Imperador [WWW Document]. URL http://cecna.blogspot.com.br/2014/07/2-visita-tecnica-do-projeto.html"
SALICACEAE,"Abatia microphylla",profile,threats,"CECNA, 2015. 2a visita técnica do Projeto Levantamento Paisagístico de Nova Friburgo - Cônego, Pedra do Imperador [WWW Document]. URL http://cecna.blogspot.com.br/2014/07/2-visita-tecnica-do-projeto.html"
SALICACEAE,"Abatia microphylla",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em: <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>. Acesso em 26 fev. 2015"
SALICACEAE,"Abatia microphylla",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos Meio Ambiente. Disponível em: < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>. Acesso em 26 fev. 2015."
SALICACEAE,"Abatia microphylla",profile,threats,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>. Acesso em 26 fev. 2015."
SALICACEAE,"Abatia microphylla",profile,threats,"Aximoff, I., 2011. O que Perdemos com a Passagem do Fogo pelos Campos de Altitude do Estado do Rio de Janeiro? Biodiversidade Bras. 1, 180–200. "
SALICACEAE,"Abatia microphylla",profile,threats,"Aximoff, I., Rodrigues, R.D.C., 2011. Histórico dos incêndios florestais no Parque nacional do Itatiaia. Cienc. Florest. 21, 83–92."
SALICACEAE,"Abatia microphylla",profile,threats,"CECNA, 2015. 2a visita técnica do Projeto Levantamento Paisagístico de Nova Friburgo - Cônego, Pedra do Imperador [WWW Document]. URL http://cecna.blogspot.com.br/2014/07/2-visita-tecnica-do-projeto.html"
SALICACEAE,"Abatia microphylla",profile,threats,"Pereira, D., 2012. Friburgo Trekking: Informações e dicas sobre trilhas, montanhas e escaladas. [WWW Document]. Informações sobre trilhas e paisagens. URL http://friburgotrekking.blogspot.com.br/2012/03/pedra-do-imperador.html"
ARECACEAE,"Lytocaryum weddellianum",profile,taxonomicNotes,"Noblick, L. & Lorenzi, H. 2010. Lytocaryum, including a new species from Bahia, Brazil. Palms, 54(1): 5-17."
ARECACEAE,"Lytocaryum weddellianum",profile,economicValue,"Noblick, L. R.; Lorenzi, H. Lytocaryum, Including a New Species from Bahia, Brazil. Lawrence - Kansas: Palms 54(1): 5-17. 2010."
ARECACEAE,"Lytocaryum weddellianum",profile,distribution,"Noblick, L. R.; Lorenzi, H. Lytocaryum, Including a New Species from Bahia, Brazil. Lawrence - Kansas: Palms 54(1): 5-17. 2010."
ARECACEAE,"Lytocaryum weddellianum",profile,ecology,"Noblick, L. & Lorenzi, H. 2010. Lytocaryum, including a new species from Bahia, Brazil. Palms, 54(1): 5-17."
ARECACEAE,"Lytocaryum weddellianum",profile,reproduction,"Dransfield, J., Uhl, N., Asmussen, C.B., Baker, W.J., Harley, M.M. & Lewis, C.E. 2008. Genera Palmarum - the evolution and classification of palms. Royal Botanic Garden, Kew, 732p."
ARECACEAE,"Lytocaryum weddellianum",profile,uses,"Noblick, L. & Lorenzi, H. 2010. Lytocaryum, including a new species from Bahia, Brazil. Palms, 54(1): 5-17."
ARALIACEAE,"Dendropanax langsdorfii",profile,distribution,"Fiaschi, P. 2015. Araliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB5109>. Acesso em: 29 Jan. 2015"
ARALIACEAE,"Dendropanax langsdorfii",profile,distribution,"Gioseffi, A.C. 2014. Araliaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>"
ARALIACEAE,"Dendropanax langsdorfii",profile,ecology,"Fiaschi, P. 2015. Araliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB5109>. Acesso em: 29 Jan. 2015"
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Guerra, A.J.T., Gonçalves, L.F.H., Lopes, P.B.M., 2007. Evolução histórico-geográfica da ocupação desordenada e movimentos de massa no município de Petrópolis, nas últimas décadas. Rev. Bras. Geomorfol. 8."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Castro, E.B.V. de. 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"Viana, F.M. de F., Rocha, C.H.B. 2009. Impactos ambientais em unidades de conservação. Universidade Federal de Juiz de Fora."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
ARALIACEAE,"Dendropanax langsdorfii",profile,threats,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
ARALIACEAE,"Dendropanax langsdorfii",profile,actions,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
PRIMULACEAE,"Cybianthus barrosoanus",profile,distribution,"Freitas, M.F., Carrijo, T., 2014. Primulaceae. Catálogo das espécies plantas Vasc. e briófitas do Estado do Rio Janeiro. Rio Janeiro Inst. Pesqui. Jard. Botânico do Rio Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 30 mar. 2015."
