occurrenceID;bibliographicCitation;institutionCode;collectionCode;catalogNumber;recordNumber;recordedBy;occurrenceRemarks;year;month;day;identifiedBy;yearIdentified;monthIdentified;dayIdentified;stateProvince;municipality;locality;decimalLatitude;decimalLongitude;family;genus;specificEpithet;infraspecificEpithet;scientificName;georeferenceRemarks;georeferenceProtocol;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;georeferencePrecision;acceptedNameUsage
53ceafe8db11d;;UFG;UFG;7665;7785;Rizzo, J.A.;"<nO>DESC:Subarbusto, cerca de 40 cm de altura, corola roxa.;</nO>";1972;3;2;Cavalcanti, T.B.;1994;4;14;Goiás;Alto Paraíso;Parque Nacional da Chapada dos Veadeiros-Cerrado e campo rupestre.;-14.033837;-47.660013;Lythraceae;Diplusodon;sigillatus;;Diplusodon sigillatus;;SIG;1;Thiago;13/09/13;Centroide de reserva/parque;Diplusodon sigillatus
53ceafe8db1ba;;UFPE;UFP;61134;314;Costa, S.M.;;;;;;;;;Sergipe;Areia Branca;Parque Nacional de Itabaiana-Serra Comprida. Campo graminoso.;-10.804155;-37.333758;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Thiago;13/09/13;Centroide de reserva/parque;Axonopus aureus
53ceafe8db395;;NY;NYBG_BR;856750;35146;G. Hatschbach;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=930916'>more info</a></nO>;1975;2;13;J. J. Wurdack;1975;;;Mato Grosso;;Chapada dos Guimarães;-15.402872;-55.881867;Polygalaceae;Polygala;malmeana;;Polygala malmeana;;SIG;1;Marcelo;16/09/13;Centroide de reserva/parque;Polygala malmeana
53ceafe8db434;;JBRJ;RB;133584;59034;Prance, G.T.;<nO>Herb, 1m tall. Calyx dark red, corolla purple</nO>;1964;9;12;A.O.S. Vieira;2007;4;10;Distrito Federal;Brasília;Road Brasília to Taguatinga. Roadside.;-15.794102;-47.970487;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/04/14;10 a 50Km;Lobelia brasiliensis
53ceafe8db4d2;;UFJF;CESJ;29861;2244;T.B. Cavalcanti;<nO>Substrato cerda de 40 cm altura.Folhas muito escabras.Brácteas aguda, lilases, translúcidas. Tubo floral esternamente creme com porção apical amarelo-ouro. Lobos da corola de ápice agudo e lilases. Fauce lilás.</nO>;1997;4;8;F.R.G. Salimena;;;;Tocantis;Taguatinga de Goiás;Na subida da serra que faz divisa com a Bahia.Espigão Mestre.A 10 Km do entroncamento para Divinópolis.Cerrado em altitude. Relevo ondulado.Solo arenoso. Alt.: 881m.Frequência rara.;-12.36714;-46.549299;Verbenaceae;Lippia;ciliata;;Lippia ciliata;;SIG;1;Marcelo;26/09/13;Centroide de Municipio;Lippia ciliata
53ceafe8db571;;JBRJ;RB;362058;4255;Silva, M.A. da;<nO>ARBUSTO HELIÓFILO, DE 1, 0-2,20 M DE ALT, INFLORESCENCIA DE 40-70 CM DE COMPRIMENTO, FORES ROXAS ABERTAS PRÓXIMA AO FINAL DA INFLORESCENCIA, BOTÕES FLORAIS TERMINAIS VERDE VINÁCEOS, FRUTOS VERDES, CÁLICE MARROM ESCURO, LÁTEX AMARELO, ODOR DESAGRADÁVEL, QUANDO CORTA O CAULE.</nO>;2000;1;13;A.O.S. Vieira;2002;11;4;Distrito Federal;;RESERVA ECOLÓGICA DO GUARÁ, SETOR DE INDÚSTRIA E ABASTECIMENTO. CONDOMÍNIO LÚCIO COSTA. .;-15.805529;-47.976815;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;SIG;1;Leonardo;17/04/14;Centroide de reserva/parque;Lobelia brasiliensis
53ceafe8db60e;;UEFS;HUEFS;133179;24617;Hatschbach, G.;;1970;8;13;;;;;Mato Grosso;Terenos;Cachoeirão.;-20.714242;-55.077566;Apocynaceae;Matelea;matogrossensis;;Matelea matogrossensis;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Matelea matogrossensis
53ceafe8db6aa;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Goiás;Santo antônio do Descoberto;"";-15.933333;-48.3;Apocynaceae;Barjonia;grazielae;;Barjonia grazielae;;;1;Marcelo;26/09/13;;Barjonia grazielae
53ceafe8db74f;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Minas Gerais;Delfinópolis;Serra da Babilônia;-20.5;-46.5;Apocynaceae;Matelea;refracta;;Matelea refracta;;;1;Marcelo;26/09/13;;Matelea refracta
53ceafe8db8a3;;UFMG;BHCB;54487;9743;Barreto, H.L.M.;<nO>Arbusto 0,50m. Flor rosea. Muito frequente.</nO>;1937;11;13;;;;;Minas Gerais;Diamantina;Pururuca, nas pedras no campo;-18.055177;-43.65238;Melastomataceae;Lavoisiera;adamantium;;Lavoisiera adamantium;;SIG;1;Marcelo;11/09/13;Centroide de Municipio;Lavoisiera adamantium
53ceafe8db949;;JBRJ;RB;235040;15127;Harley, R.M.;<nO>Arbusto. Pétalas brancas, anteras amarelas.</nO>;1974;1;16;Wurdack, J. J.;1977;;;;;Ca. 6 km N. da cidade de Rio de Contas no caminho para Abaira.;-13.563186;-41.728721;Melastomataceae;Microlicia;balsamifera;;Microlicia balsamifera;Mun. Rio de Contas - BA;SIG;1;Thiago;16/09/13;Centroide de Municipio;Microlicia balsamifera
53ceafe8db9ef;;UFPR;UPCB;68284;;Salimena, F.R.G.;<nO>Arbusto ca. 2m, flores róseas, interior do tubo amarelo. Borda do cerrado.</nO>;;;;Salimena, F.R.G.;;;;Minas Gerais;Várzea da Palma;Fazenda Mãe d'Água.;-17.405202;-44.74029;Verbenaceae;Lippia;duartei;;Lippia duartei;;SIG;1;Marcelo;11/09/13;Centroide de Municipio;Lippia duartei
53ceafe8dba94;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Distrito Federal;"";"";-15.833333;-47.783333;Apocynaceae;Barjonia;grazielae;;Barjonia grazielae;;;1;Marcelo;26/09/13;;Barjonia grazielae
53ceafe8dbc6e;;UFG;UFG;10875;6;Lemes, H.L.L.;"<nO>DESC:Herbáceo com xilopódio formando tufos sobre solo queimado, flores roxas.;</nO>";1980;8;5;Salimena-Pires, F.R.;1990;3;;Distrito Federal;Brasília;Chapada da Contagem-Cerrado. Solo queimado.;-15.616667;-47.966667;Verbenaceae;Lippia;grandiflora;;Lippia grandiflora;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Lippia grandiflora
53ceafe8dbd12;;JBRJ;RB;162862;s/n;Carvalho da Silva, H.D.;<nO>Até 2,5m de altura</nO>;1972;10;7;;;;;Distrito Federal;Brasília;Cerrado a ca. 3km da rodoviaria.;-15.793108;-47.885625;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/09/13;5 a 10Km;Lobelia brasiliensis
53ceafe8dbeec;;UEFS;HUEFS;43077;5634;Queiroz, L.P.de;;2000;1;24;T.S.Nunes;"";"";"";Bahia;Mucugê;Capão do Correia.;-13.085556;-41.3775;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dbf8a;;UEFS;HUEFS;91705;334;Nascimento, J.G.A.do;;2005;1;21;T.S.Nunes;2005;2;"";Bahia;Mucugê;Serra do Gobira.;-13.073333;-41.379444;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dc027;;UEFS;HUEFS;58107;873;Nunes, T.S.;;2002;2;16;T.S.Nunes;2002;11;"";Bahia;Ibicoara;Distrito de Cascável. Estrada de Chão em direção a Água Fria.;-13.282222;-41.332778;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dc165;;JBRJ;RB;121965;9516;Murça Pires, J.;"<nO>Arbusto de 2 m de alt. Sem ramificação com escasso latex; flores róseo-arroxeadas, principalemnte para o ápice, zigomorfas, estilete preso a coluna estaminal, estigma em pincel, ovario bilocular, óvulo muitos, placenta central livre.</nO>";1963;4;30;A.O.S. Vieira;2007;4;10;Distrito Federal;Brasília;Fundação Zoobotânica. .;-15.730518;-47.905726;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/04/14;0,5 a 5Km;Lobelia brasiliensis
53ceafe8dc203;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Bahia;Caetité;"";-14.066667;-42.483333;Verbenaceae;Lantana;gracilis;;Lantana gracilis;;;1;Marcelo;26/09/13;;Lantana gracilis
53ceafe8dc2a3;;UnB;UB;35525;3354;Ratter, J.A.;;1976;8;;Incógnito;;;;Distrito Federal;Brasília;Área do Córrego Cabeça de Veado, ca. 9,5 km SSE da Torre TV;-15.774968;-47.796956;Verbenaceae;Lippia;grandiflora;;Lippia grandiflora;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Lippia grandiflora
53ceafe8dc3df;;UEFS;HUEFS;37778;53589;Harley, R.M.;;1999;3;21;T.S.Nunes;1999;11;"";Bahia;Cascavel;Nos arredores de Cascavel.;-13.283889;-41.357778;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dc47e;;UEFS;HUEFS;69940;4327;França, F.;;2003;2;5;T.S.Nunes;2003;5;"";Bahia;Barra da Estiva;Morro da antena.;-13.684444;-41.309444;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dc51c;;UEFS;HUEFS;58081;847;Nunes, T.S.;;2002;2;15;"";"";"";"";Bahia;Mucugê;Estrada para o Capão do Correio.;-13.094444;-41.378333;Passifloraceae;Passiflora;mucugeana;"";Passiflora mucugeana;;;1;Thiago;21/11/13;;Passiflora mucugeana
53ceafe8dc5b8;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Minas Gerais;Santana do Riacho;Serra do Cipó;-19.333333;-43.583333;Melastomataceae;Lavoisiera;angustifolia;;Lavoisiera angustifolia;;;1;Marcelo;26/09/13;;Lavoisiera angustifolia
53ceafe8dc6f3;;CEPLAC;CEPEC;63831;1111;S. Mayo;<nO>Ambiente: Vegetacao arbustiva (gerais). Afloram. rochoso. Habito: Arbusto</nO>;;;;J. F. A. Baumgratz;;;;Bahia;Rio de Contas;1Km da cidade, estrada p/ Marcolino Moura.;-13.563186;-41.728721;Melastomataceae;Microlicia;balsamifera;;Microlicia balsamifera;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Microlicia balsamifera
53ceafe8dc791;;UnB;UB;17371;8529;"Irwin, H.S.; Souza, R. & Santos, R.R.";"<nO>Corolla magenta.; Simple erect herb 2m; Periodically flooded marsh. ; HA</nO>";1965;9;21;Vieira, A.O.S.;;;;Distrito Federal;Brasília;Ca. 5km S of Brasília, on road to Belo Horizonte (Rio Gama);-15.774968;-47.796956;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Lobelia brasiliensis
53ceafe8dc82f;;UFJF;CESJ;28818;25705;J.Mattos;<nO>Flor rosa no campo sujo.</nO>;1983;11;30;F.R.G. Salimena;2010;9;;Rio Grande do Sul;Pinheiro Machado;próximo á entrada para Candiota;-31.407921;-53.407336;Verbenaceae;Lantana;gracilis;;Lantana gracilis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lantana gracilis
53ceafe8dc8d5;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Goiás;Niquelândia;"";-14.433333;-48.433333;Verbenaceae;Lippia;macedoi;;Lippia macedoi;;;1;Marcelo;26/09/13;;Lippia macedoi
53ceafe8dc974;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Mato Grosso;Itiquira;"";-17.333333;-54.666667;Apocynaceae;Blepharodon;hatschbachii;;Blepharodon hatschbachii;;;1;Marcelo;26/09/13;;Blepharodon hatschbachii
53ceafe8dca47;;UFU;HUFU;16124;2972;Nakajima, J.N.;"<nO>HABITAT:Capão de mata (borda).; DESC:Trepadeira. Cálice verde. Corola com tubo vinho, lacínias esverdeadas, fauce creme. Apêndice estigmático branco.;</nO>";1997;10;19;Farinaccio, M.A.;2000;10;;Minas Gerais;São Roque de Minas;Parque Nacional da Serra da Canastra-Córrego do Bárbaro.;-20.330755;-46.58428;Apocynaceae;Oxypetalum;habrogynum;;Oxypetalum habrogynum;;SIG;1;Marcelo;10/09/13;Centroide de reserva/parque;Oxypetalum habrogynum
53ceafe8dcae6;;NYBG;NYBG_BR;442580;;A. G. Fernandes;[Sketch by Barneby on sheet]<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=312484'>more info</a>;1980;12;07;R. C. Barneby;1986;01;01;Piauí;Caracol;Serra das Confusoes Caracol. Near Bahia line;-9.33;-43.25;Mimosaceae;Mimosa;lepidophora;;Mimosa lepidophora;;;1;Thiago;16/04/14;;Mimosa lepidophora
53ceafe8dcb84;;UEFS;HUEFS;166629;;Martinelli, G.;;2009;04;10;;;;;Piauí;Caracol;Parque Nacional da Serra das Confusões. Baixão da Serra das Confusões.;-9.264722;-43.494444;Leguminosae;Mimosa;lepidophora;;Mimosa lepidophora;;;1;Thiago;16/04/14;;Mimosa lepidophora
53ceafe8dcc22;;UEFS;HUEFS;123790;4918;Souza, J.P.de;;2005;1;28;T.R.S.Silva;2010;05;"";Bahia;Morro do Chapéu;"Entrada da estrada para o ""Morrão"" ( Morro do Chapéu).";-11.564167;-41.1625;Verbenaceae;Lantana;gracilis;"";Lantana gracilis;;;1;Thiago;20/02/14;;Lantana gracilis
53ceafe8dccc2;;JBRJ;RB;121965;9516;Murça Pires, J.;"<nO>Arbusto de 2 m de alt. Sem ramificação com escasso latex; flores róseo-arroxeadas, principalemnte para o ápice, zigomorfas, estilete preso a coluna estaminal, estigma em pincel, ovario bilocular, óvulo muitos, placenta central livre.</nO>";1963;4;30;A.O.S. Vieira;2007;4;10;Distrito Federal;Brasília;Fundação Zoobotânica. Campo brejado, margem da mata ciliar.;-15.730518;-47.905726;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/04/14;0,5 a 5Km;Lobelia brasiliensis
53ceafe8dcd5f;;UFJF;CESJ;56573;74140;G. Hatschbach;"<nO>Arbusto delgado, ca. 1,50m alt.; flor alva. Campo cerrado. Alt.: 550 m</nO>";2002;11;12;;;;;Mato Grosso do Sul;Bonito;Fazenfa Baía das Graças, Cachoeira do Rio Aquidaban;-21.025264;-56.478205;Verbenaceae;Lippia;macedoi;;Lippia macedoi;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Lippia macedoi
53ceafe8dce9a;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;São Paulo;São José do Rio Pardo (Rio Pardo);"";-21.583333;-46.883333;Apocynaceae;Oxypetalum;pardense;;Oxypetalum pardense;;;1;Marcelo;26/09/13;;Oxypetalum pardense
53ceafe8dcf3a;;UNICAMP;UEC;165943;239;"Gonçalves, D.J.P.; Cota, M.M.T.; Cota, M.M.T.";"<nO>Arbusto ca.2,5m, pétala branca com linha central amarela, frutos velhos.; Cerrado.</nO>";2011;11;24;;;;;Minas Gerais;Diamantina;Curralinho - Acaba Mundo, 1177 msm, 18253777s ,43 478655w.;-18.055177;-43.65238;Vochysiaceae;Callisthene;erythroclada;;Callisthene erythroclada;;SIG;1;Marcelo;11/09/13;Centroide de Municipio;Callisthene erythroclada
53ceafe8dcfd9;;JBRJ;RB;467062;76787;Hatschbach, G.;<nO>Apoiante, 1,50 m, flor lilás.</nO>;2004;2;18;G. Hatschbach;2004;;;Paraná;Manoel Ribas;Rodovia Manoel Ribas - Cândido de Abreu, Rod. BR - 487, Rio Munhoz.;-24.484612;-51.647745;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe8dd080;;JBRJ;RB;202746;;SERGIO BARROS;ARBUSTO, 2M DE ALTURA, COM FRUTOS JOVENS DE COLORAÇÃO VERDE. FREQUÊNCIA DENSA.;1978;8;24;R. BARNEBY;1988;;;Goiás;Alto Paraíso de Goiás;.;-14.0333333;-47.3666667;Leguminosae;Mimosa;manidea;;Mimosa manidea;;;1;Thiago;16/04/14;;Mimosa manidea
53ceafe8dd11d;;NYBG;NYBG_BR;933418;;W. R. Anderson;<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1009524'>more info</a>;1973;03;08;R. C. Barneby;;;;Goiás;Alto Paraíso de Goiás;Chapada dos Veadeiros, ca. 16-17 km by road N of Alto Paraíso;-14.0122;-47.4118;Mimosaceae;Mimosa;manidea;;Mimosa manidea;;;1;Thiago;16/04/14;;Mimosa manidea
53ceafe8dd1bb;;NYBG;NYBG_BR;933419;;W. R. Anderson;<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1009530'>more info</a>;1973;03;08;R. C. Barneby;;;;Goiás;Alto Paraíso de Goiás;Chapada dos Veadeiros, ca. 16-17 km by road N of Alto Paraíso;-14.0122;-47.4118;Mimosaceae;Mimosa;manidea;;Mimosa manidea;;;1;Thiago;16/04/14;;Mimosa manidea
53ceafe8dd258;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Minas Gerais;Catas Altas;Serra do Caraça;-20.045608;-43.40496;Melastomataceae;Lavoisiera;punctata;;Lavoisiera punctata;;;1;Marcelo;26/09/13;;Lavoisiera punctata
53ceafe8dd2f6;;USC;HUCS;14317;140;Scur, L.;"<nO>mata ciliar ; HA</nO>";1999;11;6;Smith, S. .F.;2000;2;;Rio Grande do Sul;Vale Real;;-29.375823;-51.244261;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Marcelo;24/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe8dd394;;JBRJ;RB;162862;s/n;Carvalho da Silva, H.D.;<nO>Até 2,5m de altura</nO>;1972;10;7;;;;;Distrito Federal;Brasília;Cerrado a ca. 3km da rodoviaria.;-15.793108;-47.885625;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/04/14;5 a 10Km;Lobelia brasiliensis
53ceafe8dd431;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Bahia;Abaíra;"";-13.25;-41.666667;Verbenaceae;Lantana;gracilis;;Lantana gracilis;;;1;Marcelo;26/09/13;;Lantana gracilis
53ceafe8dd4d9;;UFJF;CESJ;46178;E096;Laboratório de Bioquímica;;2005;7;12;;;;;Minas Gerais;Juiz de Fora;UFJF - CBR;-21.876354;-43.416088;Verbenaceae;Lippia;rubella;;Lippia rubella;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Lippia rubella
53ceafe8dd614;;UNICAMP;UEC;149349;s.n.;"Pirani, J.R.; Coffani-Nunes, J.V.; Campos, V.A.; R; Coffani-Nunes, J.V.; Campos, V.A.; R";<nO>Arbusto densamente ramoso, 2,5m alt,. ao sol. Flroes numerosas com cálice creme e petala amarelo-claro, muuito aromáticas.</nO>;1992;3;7;Shimizu, G.H.;2008;1;1;Minas Gerais;Santana do Riacho;Serra do Cipó, Km 125 de Rodovia Belo Horizonte-Conceição do Mato Dentro. Córrego três pontinhas. Orla de mata ciliar.;-19.166872;-43.626694;Vochysiaceae;Callisthene;erythroclada;;Callisthene erythroclada;;SIG;1;Thiago;11/09/13;Centroide de Poligono;Callisthene erythroclada
53ceafe8dd6b3;;NY;NYBG_BR;777154;2928;W. Ganev;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=218416'>more info</a></nO>;1994;2;3;E. M. Woodgyer;1996;;;Bahia;Abaíra;Serra do Rei;-13.3;-41.9;Melastomataceae;Lavoisiera;harleyi;;Lavoisiera harleyi;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Lavoisiera harleyi
53ceafe8dd751;;JBRJ;RB;299063;;Hensold, N.;<nO>Erva. Capítulos creme.</nO>;1982;1;13;A.M. Giulietti;1985;;;Minas gerais;;S. Cabeça de Boi, a 5 Km de Itambé.;-19.4625071699999;-43.356905078;Eriocaulaceae;Leiothrix;crassifolia;;Leiothrix crassifolia;;SIG;1;Thiago;16/01/13;5 a 10Km;Leiothrix crassifolia
53ceafe8dd7ed;;NYBG;NYBG_BR;933144;;A. M. S. da Fonseca Vaz;;1996;10;23;L. M. Borges;2012;01;01;Goiás;Alto Paraíso de Goiás;PARNA- Chapada dos Veadeiros, estrada para o Córrego dos Inglêsses;-14.1325;-47.5097;Mimosaceae;Mimosa;decorticans;;Mimosa decorticans;;;1;Thiago;16/04/14;;Mimosa decorticans
53ceafe8dd929;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Minas Gerais;Santana do Riacho;Serra do Cipó;-19.283333;-43.566667;Melastomataceae;Lavoisiera;punctata;;Lavoisiera punctata;;;1;Marcelo;26/09/13;;Lavoisiera punctata
53ceafe8dd9e1;;MBM;MBM;109119;19690;Harley, R.M.;<nO>Bushy shrub to 2m. Leaaves viscid, rather bright green. Petals bright pinkish-magenta. Anthers golden-yellow. This plant growing in damp flush at base of rocks on NE face of summit ridge.</nO>;1977;3;19;;;;;Bahia;;Middle and upper NE slopes of the Pico das Almas, ca. 25 km WNW of the Vila do Rio de Contas;-13.527138;-41.972012;Melastomataceae;Lavoisiera;harleyi;;Lavoisiera harleyi;;GoogleEarth;1;Thiago;11/09/13;0,5 a 5Km;Lavoisiera harleyi
53ceafe8dda80;;ESALQ;ESA;24367;CFCR 14465;Atkins, S. et al.;;1994;2;23;;;;;Bahia;Piatã;;-13.040471;-41.882805;Verbenaceae;Lantana;gracilis;;Lantana gracilis;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Lantana gracilis
53ceafe8ddb1f;;MBM;MBM;57289;41403;Hatschbach, G.;;1978;4;22;Moldenke, H.N.;;;;Minas Gerais;Grão Mogol;Rodovia para Cristalina;-16.672491;-42.974226;Verbenaceae;Lantana;rubella;;Lantana rubella;;SIG;1;Marcelo;12/09/13;Centroide de Municipio;Lippia rubella
53ceafe8ddbbd;;UFU;HUFU;3175;313;Castro, N.M.;"<nO>HABITAT:Entre afloramento de pedra.; DESC:Subarbusto de 0,6 metros. Flores alvas.;</nO>";1992;4;18;Farinaccio, M.A.;2000;10;;Minas Gerais;;Parque Nacional da Serra da Canastra;-20.475136;-46.601215;Apocynaceae;Ditassa;insignis;;Ditassa insignis;;SIG;1;Marcelo;12/09/13;Centroide de reserva/parque;Ditassa insignis
53ceafe8ddc5a;;MBM;MBM;207043;1961;Jarenkow, J.A.;;;;;Jarenkow, J.A.;;;;Rio Grande do Sul;Maquiné;Maquiné, Garapiá;-29.629966;-50.189695;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe8ddd97;;UnB;UB;17370;59034;"Prance, G.T.; Silva, N.T.";"<nO>Calyx red, corolla purple.; Herb 1m; . ; HA</nO>";1964;9;12;Vieira, A.O.S.;;;;Distrito Federal;Brasília;Road Brasília to Taguatinga. Roadside;-15.802655;-47.961204;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;Google Earth;1;Leonardo;16/04/14;10 a 50Km;Lobelia brasiliensis
53ceafe8dde34;;NYBG;NYBG_BR;933443;;T. B. Cavalcanti;Exsicatas<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1009533'>more info</a>;1990;08;15;R. C. Barneby;1997;01;01;Goiás;Alto Paraíso de Goiás;"Estrada para Colinas; a 13 km do entroncamento com a GO para Terezina de Goias";-14.1325;-47.5097;Mimosaceae;Mimosa;manidea;;Mimosa manidea;;;1;Thiago;16/04/14;;Mimosa manidea
53ceafe8dded3;;NYBG;NYBG_BR;933119;;G. G. Hatschbach;<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1008510'>more info</a>;1990;02;12;L. M. Borges;2012;01;01;Goiás;Alto Paraíso de Goiás;Rod. GO-327, rio das Cobras;-14.1325;-47.5097;Mimosaceae;Mimosa;manidea;;Mimosa manidea;;;1;Thiago;16/04/14;;Mimosa manidea
53ceafe8ddf71;;UFU;HUFU;9909;1336;Nakajima, J.N.;"<nO>HABITAT:Campo rupestre.; DESC:Subarbusto, ca. de 0,4 metros. Frutos maduros marrom.;</nO>";1995;9;25;Farinaccio, M.A.;2000;12;;Minas Gerais;São Roque de Minas;Morro atrás do centro de visitantes.;-20.3307551595;-46.5842801646;Apocynaceae;Ditassa;insignis;;Ditassa insignis;;SIG;1;Marcelo;10/09/13;Centroide de reserva/parque;Ditassa insignis
53ceafe8de0af;;UnB;UB;17378;8157;"Irwin, H.S.; Souza, R. & Santos, R.R.";"<nO>Corolla magenta; fruit green, maturing brown.; Simple corase herb 2m; Gallery forest and adjacent grassy marsh. ; HA</nO>";1965;9;10;Vieira, A.O.S.;;;;Distrito Federal;Brasília;Córrego Samambaia, near Taguatinga;-15.774968;-48.209906;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;SIG;1;Leonardo;16/04/14;0,5 a 5Km;Lobelia brasiliensis
53ceafe8de290;;UFC;EAC;52929;301;"Lisboa, M.S.; Gomes, F.S.; Oliveira, G.R. & Guedes, M.L.";"<nO>Arbusto; flor séssil, pétala margenta; folha viscosa, 3-nervadas.</nO>";2011;10;15;Guedes, M.L.;2012;2;;Bahia;Mucugê;Chapada da Diamantina, sempre viva;-13;-41.366667;Melastomataceae;Microlicia;balsamifera;;Microlicia balsamifera;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Microlicia balsamifera
53ceafe8de32d;;UEFS;HUEFS;165465;;Queiroz, L.P.de;;2010;10;30;M.Simon;2011;11;;Goiás;Cristalina;Ramal a ca. 2 Km SE da BR-040.;-16.8;-47.551389;Leguminosae;Mimosa;decorticans;;Mimosa decorticans;;;1;Thiago;16/04/14;;Mimosa decorticans
53ceafe8de3ca;;JBRJ;RB;417804;;Fonseca, M.L.;;2002;6;10;L.M. Borges;2012;;;Goiás;Cristalina;.;-16.7680556;-47.5552778;Leguminosae;Mimosa;decorticans;;Mimosa decorticans;;;1;Thiago;16/04/14;;Mimosa decorticans
53ceafe8de46a;;UnB;UB;39113;;Ratter, J.A.;;1976;05;23;Simon, M.F.;;;;Goiás;Cristalina;Cristalina;-16.768056;-47.555278;Mimosaceae;Mimosa;decorticans;;Mimosa decorticans;;;1;Thiago;16/04/14;;Mimosa decorticans
53ceafe8de509;;CEPLAC;CEPEC;33495;46507;G. Hatschbach;<nO>Ambiente: Campo rupestre. Solo arenoso. Habito: Arbusto</nO>;1983;5;16;J. J. Wurdack;1983;0;0;Bahia;Rio de Contas;Povoado de Mato Grosso.;-13.563186;-41.728721;Melastomataceae;Microlicia;monticola;;Microlicia monticola;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Microlicia monticola
53ceafe8de782;;USC;HUCS;21882;3724;Silva, J. .M.;"<nO>Herbário MBM; margem do rio ; HA</nO>";2002;10;25;Hatschbach, G.;2003;1;1;Paraná;Itaperuçu;Rio Ribeirinha - São Pedro;-25.22;-49.3478;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Google Earth;1;Thiago;26/09/13;5 a 10Km;Bouchea fluminensis
53ceafe8de820;;UNICAMP;UEC;74764;s.n.;Silva, H.D.C.;"<nO>Até 2,5m de altura.; Cerrado.</nO>";1972;10;7;Vieira, A.O.S.;1997;10;;Distrito Federal;Brasília;Cerrado a mais ou menos 3km da rodovia.;-15.927453;-47.796956;Campanulaceae;Lobelia;brasiliensis;;Lobelia brasiliensis;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Lobelia brasiliensis
